cause,effect,edge,theoretical_perturbation_sets,theoretical_identifiable,theoretical_recovery_edge,theoretical_recoverable,application_recoverable,application_rows,recovered_application_rows,intervention_sets_tested,theoretical_only_not_application
rpod,ptsn,rpod->ptsn,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pura,rpod->pura,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purb,rpod->purb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purc,rpod->purc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purd,rpod->purd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pure,rpod->pure,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purf,rpod->purf,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purh,rpod->purh,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purk,rpod->purk,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purl,rpod->purl,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purm,rpod->purm,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purn,rpod->purn,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purr,rpod->purr,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,purt,rpod->purt,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,puru,rpod->puru,,True,False,True,True,221,221,10,False
rpod,puta,rpod->puta,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,putp,rpod->putp,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pyka,rpod->pyka,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pykf,rpod->pykf,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pyrc,rpod->pyrc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pyrd,rpod->pyrd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pyrf,rpod->pyrf,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,pyrh,rpod->pyrh,,True,False,True,True,221,221,10,False
rpod,qseb,rpod->qseb,"set 1: gade, gadx, rpod",False,True,True,True,221,23,10,False
rpod,qsec,rpod->qsec,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rapa,rpod->rapa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rapz,rpod->rapz,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rara,rpod->rara,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rbfa,rpod->rbfa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rbn,rpod->rbn,,True,False,True,True,221,221,10,False
rpod,rbsa,rpod->rbsa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rbsb,rpod->rbsb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rbsc,rpod->rbsc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rbsd,rpod->rbsd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rbsk,rpod->rbsk,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rbsr,rpod->rbsr,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rcna,rpod->rcna,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rcnb,rpod->rcnb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rcnr,rpod->rcnr,,True,False,True,True,221,221,10,False
rpod,rcsa,rpod->rcsa,"set 1: gade, gadx, rpod",False,True,True,True,221,45,10,False
rpod,rcsb,rpod->rcsb,"set 1: gade, gadx, rpod",False,True,True,False,221,0,10,True
rpod,rcsd,rpod->rcsd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,reca,rpod->reca,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recb,rpod->recb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recc,rpod->recc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recd,rpod->recd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recf,rpod->recf,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recg,rpod->recg,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recj,rpod->recj,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recn,rpod->recn,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,reco,rpod->reco,,True,False,True,True,221,221,10,False
rpod,recq,rpod->recq,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,recx,rpod->recx,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rela,rpod->rela,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,relb,rpod->relb,,True,False,True,True,199,199,9,False
rpod,rele,rpod->rele,,True,False,True,True,221,221,10,False
rpod,rep,rpod->rep,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rfad,rpod->rfad,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rfe,rpod->rfe,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rffc,rpod->rffc,,True,False,True,True,221,221,10,False
rpod,rffg,rpod->rffg,,True,False,True,True,221,221,10,False
rpod,rffh,rpod->rffh,,True,False,True,True,221,221,10,False
rpod,rffm,rpod->rffm,,True,False,True,True,221,221,10,False
rpod,rhaa,rpod->rhaa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rhab,rpod->rhab,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rhad,rpod->rhad,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rhar,rpod->rhar,"set 1: gade, gadx, rpod",False,True,True,False,199,0,9,True
rpod,rhas,rpod->rhas,"set 1: gade, gadx, rpod",False,True,True,True,221,22,10,False
rpod,rhat,rpod->rhat,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,riba,rpod->riba,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ribd,rpod->ribd,,True,False,True,True,221,221,10,False
rpod,ribe,rpod->ribe,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ribf,rpod->ribf,,True,False,True,True,221,221,10,False
rpod,rihb,rpod->rihb,,True,False,True,True,221,221,10,False
rpod,rimk,rpod->rimk,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rimm,rpod->rimm,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rimp,rpod->rimp,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rlme,rpod->rlme,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rlua,rpod->rlua,,True,False,True,True,221,221,10,False
rpod,rnb,rpod->rnb,,True,False,True,True,221,221,10,False
rpod,rnc,rpod->rnc,,True,False,True,True,221,221,10,False
rpod,rnd,rpod->rnd,,True,False,True,True,221,221,10,False
rpod,rne,rpod->rne,,True,False,True,True,221,221,10,False
rpod,rnla,rpod->rnla,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rnlb,rpod->rnlb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rnpb,rpod->rnpb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rnt,rpod->rnt,,True,False,True,True,221,221,10,False
rpod,rpe,rpod->rpe,,True,False,True,True,221,221,10,False
rpod,rpib,rpod->rpib,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplb,rpod->rplb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplc,rpod->rplc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpld,rpod->rpld,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpli,rpod->rpli,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplp,rpod->rplp,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplq,rpod->rplq,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpls,rpod->rpls,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplt,rpod->rplt,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplu,rpod->rplu,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplv,rpod->rplv,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rplw,rpod->rplw,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rply,rpod->rply,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpma,rpod->rpma,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpmc,rpod->rpmc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpmi,rpod->rpmi,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpoa,rpod->rpoa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpod,rpod->rpod,,False,False,False,False,199,0,9,False
rpod,rpoe,rpod->rpoe,"set 1: gade, gadx, rpod",False,True,True,False,199,0,9,True
rpod,rpoh,rpod->rpoh,"set 1: gade, gadx, rpod",False,True,True,False,198,0,9,True
rpod,rpon,rpod->rpon,"set 1: gade, gadx, rpod",False,True,True,False,199,0,9,True
rpod,rpos,rpod->rpos,"set 1: gade, gadx, rpod",False,True,True,False,199,0,9,True
rpod,rpoz,rpod->rpoz,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsa,rpod->rpsa,"set 1: gade, gadx, rpod",False,True,True,True,221,22,10,False
rpod,rpsb,rpod->rpsb,,True,False,True,True,221,221,10,False
rpod,rpsc,rpod->rpsc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsd,rpod->rpsd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsf,rpod->rpsf,"set 1: gade, gadx, rpod",False,True,True,False,199,0,9,True
rpod,rpsj,rpod->rpsj,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsk,rpod->rpsk,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsm,rpod->rpsm,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpso,rpod->rpso,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsp,rpod->rpsp,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsq,rpod->rpsq,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsr,rpod->rpsr,"set 1: gade, gadx, rpod",False,True,True,True,221,22,10,False
rpod,rpss,rpod->rpss,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rpsu,rpod->rpsu,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rraa,rpod->rraa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrab,rpod->rrab,,True,False,True,True,221,221,10,False
rpod,rrfa,rpod->rrfa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrfb,rpod->rrfb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrfc,rpod->rrfc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrfd,rpod->rrfd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrfe,rpod->rrfe,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrff,rpod->rrff,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrfg,rpod->rrfg,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrfh,rpod->rrfh,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrla,rpod->rrla,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrlb,rpod->rrlb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrlc,rpod->rrlc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrld,rpod->rrld,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrle,rpod->rrle,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrlg,rpod->rrlg,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrlh,rpod->rrlh,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrsa,rpod->rrsa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrsb,rpod->rrsb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrsc,rpod->rrsc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrsd,rpod->rrsd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrse,rpod->rrse,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrsg,rpod->rrsg,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rrsh,rpod->rrsh,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rsd,rpod->rsd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rsea,rpod->rsea,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rseb,rpod->rseb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rsec,rpod->rsec,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rsed,rpod->rsed,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rsmg,rpod->rsmg,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rsmh,rpod->rsmh,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,rutr,rpod->rutr,"set 1: gade, gadx, rpod",False,True,True,True,221,22,10,False
rpod,ruvc,rpod->ruvc,,True,False,True,True,221,221,10,False
rpod,safa,rpod->safa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sbcc,rpod->sbcc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sbcd,rpod->sbcd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sdha,rpod->sdha,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sdhb,rpod->sdhb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sdhc,rpod->sdhc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sdhd,rpod->sdhd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sdia,rpod->sdia,"set 1: gade, gadx, rpod",False,True,True,True,221,22,10,False
rpod,secb,rpod->secb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,secg,rpod->secg,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sera,rpod->sera,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,serc,rpod->serc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sert,rpod->sert,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,seru,rpod->seru,,True,False,True,True,221,221,10,False
rpod,serv,rpod->serv,,True,False,True,True,221,221,10,False
rpod,serw,rpod->serw,,True,False,True,True,221,221,10,False
rpod,serx,rpod->serx,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,seta,rpod->seta,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sfsa,rpod->sfsa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sgbe,rpod->sgbe,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sgbh,rpod->sgbh,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sgbu,rpod->sgbu,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sgrr,rpod->sgrr,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sgrt,rpod->sgrt,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,shia,rpod->shia,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,shob,rpod->shob,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sixa,rpod->sixa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,slma,rpod->slma,,True,False,True,True,221,221,10,False
rpod,slp,rpod->slp,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,soda,rpod->soda,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sodb,rpod->sodb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sohb,rpod->sohb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,soxr,rpod->soxr,"set 1: gade, gadx, rpod",False,True,True,True,221,23,10,False
rpod,soxs,rpod->soxs,"set 1: gade, gadx, rpod",False,True,True,True,221,23,10,False
rpod,spea,rpod->spea,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,speb,rpod->speb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sped,rpod->sped,,True,False,True,True,221,221,10,False
rpod,spee,rpod->spee,,True,False,True,True,221,221,10,False
rpod,spf,rpod->spf,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,spot,rpod->spot,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,spy,rpod->spy,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,srka,rpod->srka,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,srla,rpod->srla,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,srlb,rpod->srlb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,srld,rpod->srld,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,srle,rpod->srle,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,srlr,rpod->srlr,"set 1: gade, gadx, rpod",False,True,True,True,221,22,10,False
rpod,ssb,rpod->ssb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssna,rpod->ssna,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssra,rpod->ssra,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssrs,rpod->ssrs,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssua,rpod->ssua,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssub,rpod->ssub,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssuc,rpod->ssuc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssud,rpod->ssud,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,ssue,rpod->ssue,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,stfq,rpod->stfq,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,stpa,rpod->stpa,"set 1: gade, gadx, rpod",False,True,True,True,221,45,10,False
rpod,suca,rpod->suca,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sucb,rpod->sucb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,succ,rpod->succ,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sucd,rpod->sucd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sufa,rpod->sufa,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sufb,rpod->sufb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sufc,rpod->sufc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sufd,rpod->sufd,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sufe,rpod->sufe,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sufs,rpod->sufs,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sula,rpod->sula,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,sutr,rpod->sutr,"set 1: gade, gadx, rpod",False,True,True,True,221,23,10,False
rpod,sxy,rpod->sxy,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,syme,rpod->syme,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,tata,rpod->tata,,True,False,True,True,221,221,10,False
rpod,tatb,rpod->tatb,,True,False,True,True,221,221,10,False
rpod,tatc,rpod->tatc,,True,False,True,True,221,221,10,False
rpod,tatd,rpod->tatd,,True,False,True,True,221,221,10,False
rpod,tcyj,rpod->tcyj,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,tdh,rpod->tdh,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,tfaq,rpod->tfaq,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,tff,rpod->tff,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thib,rpod->thib,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thil,rpod->thil,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thip,rpod->thip,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thiq,rpod->thiq,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thra,rpod->thra,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thrb,rpod->thrb,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thrc,rpod->thrc,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thrl,rpod->thrl,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thrt,rpod->thrt,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thru,rpod->thru,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
rpod,thrv,rpod->thrv,"set 1: gade, gadx, rpod",False,True,True,True,221,221,10,False
