cause,effect,nonident_cause
rob,yhbW,cross_scc_blocked
rob,zwf,cross_scc_blocked
metR,metR,self_loop
mngR,mngR,self_loop
mprA,mprA,self_loop
mqsA,csgD,same_scc_long
mqsA,csgE,cross_scc_blocked
mqsA,csgF,cross_scc_blocked
mqsA,csgG,cross_scc_blocked
mqsA,cspD,cross_scc_blocked
mqsA,mqsA,self_loop
mqsA,mqsR,cross_scc_blocked
mqsA,rpoS,same_scc_long
mraZ,mraZ,self_loop
murR,murR,self_loop
ydiP,cspA,scc_edge_dissolved
ydiP,cspE,cross_scc_blocked
yoeB,yefM,two_cycle
yoeB,yoeB,self_loop
nemR,nemR,self_loop
nimR,nimR,self_loop
norR,norR,self_loop
paaX,paaX,self_loop
pepA,pepA,self_loop
pspF,pspF,self_loop
rcdA,rcdA,self_loop
rcnR,rcnR,self_loop
relB,hokD,cross_scc_blocked
relB,relB,self_loop
relB,relE,two_cycle
relE,hokD,cross_scc_blocked
relE,relB,two_cycle
relE,relE,self_loop
rne,rne,self_loop
rpmE,rpmE,self_loop
rpsB,rpsB,self_loop
rutR,carA,cross_scc_blocked
rutR,carB,cross_scc_blocked
rutR,fepB,cross_scc_blocked
rutR,gadW,same_scc_long
rutR,gadX,same_scc_long
rutR,gloA,cross_scc_blocked
rutR,nemA,cross_scc_blocked
rutR,nemR,cross_scc_blocked
rutR,pdeR,cross_scc_blocked
rutR,rutA,cross_scc_blocked
rutR,rutB,cross_scc_blocked
rutR,rutC,cross_scc_blocked
rutR,rutD,cross_scc_blocked
rutR,rutE,cross_scc_blocked
rutR,rutF,cross_scc_blocked
rutR,rutG,cross_scc_blocked
rutR,rutR,self_loop
sutR,fliA,same_scc_long
sutR,fliZ,same_scc_long
sutR,pfkB,cross_scc_blocked
sutR,sutR,self_loop
sutR,tcyJ,cross_scc_blocked
sutR,ypfN,cross_scc_blocked
torR,adiA,cross_scc_blocked
torR,adiC,cross_scc_blocked
torR,gadA,cross_scc_blocked
torR,gadB,cross_scc_blocked
torR,gadC,cross_scc_blocked
torR,gadE,same_scc_long
torR,gadX,same_scc_long
torR,hdeA,cross_scc_blocked
torR,hdeB,cross_scc_blocked
torR,mdtE,cross_scc_blocked
torR,mdtF,cross_scc_blocked
torR,rpoS,same_scc_long
torR,slp,cross_scc_blocked
torR,tnaA,cross_scc_blocked
torR,tnaB,cross_scc_blocked
torR,tnaC,cross_scc_blocked
torR,torA,cross_scc_blocked
torR,torC,cross_scc_blocked
torR,torD,cross_scc_blocked
torR,torR,self_loop
torR,yhiD,cross_scc_blocked
trpR,trpR,self_loop
uidR,uidR,self_loop
yefM,yefM,self_loop
yefM,yoeB,two_cycle
selB,selB,self_loop
yebK,yebK,self_loop
yfeC,yfeC,self_loop
yhaJ,yhaJ,self_loop
fnr,glpT,cross_scc_blocked
fnr,gltB,cross_scc_blocked
fnr,gltD,cross_scc_blocked
fnr,gltF,cross_scc_blocked
fnr,gnd,cross_scc_blocked
fnr,grcA,cross_scc_blocked
fnr,hcp,cross_scc_blocked
fnr,hcr,cross_scc_blocked
fnr,hemA,cross_scc_blocked
fnr,hlyE,cross_scc_blocked
fnr,hmp,cross_scc_blocked
fnr,hyfA,cross_scc_blocked
fnr,hyfB,cross_scc_blocked
fnr,hyfC,cross_scc_blocked
fnr,hyfD,cross_scc_blocked
fnr,hyfE,cross_scc_blocked
fnr,hyfF,cross_scc_blocked
fnr,hyfG,cross_scc_blocked
fnr,hyfH,cross_scc_blocked
fnr,hyfI,cross_scc_blocked
fnr,hyfJ,cross_scc_blocked
fnr,hyfR,cross_scc_blocked
fnr,hypB,cross_scc_blocked
fnr,hypC,cross_scc_blocked
fnr,hypD,cross_scc_blocked
fnr,hypE,cross_scc_blocked
fnr,idlP,cross_scc_blocked
fnr,iraD,cross_scc_blocked
fnr,iraM,cross_scc_blocked
fnr,katG,cross_scc_blocked
fnr,lpd,cross_scc_blocked
fnr,malP,cross_scc_blocked
fnr,malQ,cross_scc_blocked
fnr,metV,cross_scc_blocked
fnr,moaA,cross_scc_blocked
fnr,moaB,cross_scc_blocked
fnr,moaC,cross_scc_blocked
fnr,moaD,cross_scc_blocked
fnr,moaE,cross_scc_blocked
fnr,moeA,cross_scc_blocked
fnr,moeB,cross_scc_blocked
fnr,msrB,cross_scc_blocked
fnr,nac,same_scc_long
fnr,napA,cross_scc_blocked
fnr,napB,cross_scc_blocked
fnr,napC,cross_scc_blocked
fnr,napD,cross_scc_blocked
fnr,napF,cross_scc_blocked
fnr,napG,cross_scc_blocked
fnr,napH,cross_scc_blocked
fnr,narG,cross_scc_blocked
fnr,narH,cross_scc_blocked
fnr,narI,cross_scc_blocked
fnr,narJ,cross_scc_blocked
fnr,narK,cross_scc_blocked
fnr,narL,cross_scc_blocked
fnr,narX,cross_scc_blocked
fnr,ndh,cross_scc_blocked
fnr,nikA,cross_scc_blocked
fnr,nikB,cross_scc_blocked
fnr,nikC,cross_scc_blocked
fnr,nikD,cross_scc_blocked
fnr,nikE,cross_scc_blocked
fnr,nikR,cross_scc_blocked
fnr,nirB,cross_scc_blocked
fnr,nirC,cross_scc_blocked
fnr,nirD,cross_scc_blocked
fnr,norV,cross_scc_blocked
fnr,norW,cross_scc_blocked
fnr,nrdD,cross_scc_blocked
fnr,nrdG,cross_scc_blocked
fnr,nrfA,cross_scc_blocked
fnr,nrfB,cross_scc_blocked
fnr,nrfC,cross_scc_blocked
fnr,nrfD,cross_scc_blocked
fnr,nrfE,cross_scc_blocked
fnr,nrfF,cross_scc_blocked
fnr,nrfG,cross_scc_blocked
fnr,nuoA,cross_scc_blocked
fnr,nuoB,cross_scc_blocked
fnr,nuoC,cross_scc_blocked
fnr,nuoE,cross_scc_blocked
fnr,nuoF,cross_scc_blocked
fnr,nuoG,cross_scc_blocked
fnr,nuoH,cross_scc_blocked
fnr,nuoI,cross_scc_blocked
fnr,nuoJ,cross_scc_blocked
fnr,nuoK,cross_scc_blocked
fnr,nuoL,cross_scc_blocked
fnr,nuoM,cross_scc_blocked
fnr,nuoN,cross_scc_blocked
fnr,ompW,cross_scc_blocked
fnr,ompX,cross_scc_blocked
fnr,ortT,cross_scc_blocked
fnr,pdeF,cross_scc_blocked
fnr,pdhR,cross_scc_blocked
fnr,pflB,cross_scc_blocked
fnr,pheM,cross_scc_blocked
fnr,phoU,cross_scc_blocked
fnr,poxB,cross_scc_blocked
fnr,prfA,cross_scc_blocked
fnr,prmC,cross_scc_blocked
fnr,pstA,cross_scc_blocked
fnr,pstB,cross_scc_blocked
fnr,pstC,cross_scc_blocked
fnr,pstS,cross_scc_blocked
fnr,purM,cross_scc_blocked
fnr,purN,cross_scc_blocked
fnr,puuA,cross_scc_blocked
fnr,puuP,cross_scc_blocked
fnr,pykA,cross_scc_blocked
fnr,ravA,cross_scc_blocked
fnr,rimM,cross_scc_blocked
fnr,rnpB,cross_scc_blocked
fnr,rplB,cross_scc_blocked
fnr,rplC,cross_scc_blocked
fnr,rplD,cross_scc_blocked
fnr,rplM,cross_scc_blocked
fnr,rplP,cross_scc_blocked
fnr,rplS,cross_scc_blocked
fnr,rplT,cross_scc_blocked
fnr,rplV,cross_scc_blocked
fnr,rplW,cross_scc_blocked
fnr,rpmC,cross_scc_blocked
fnr,rpsC,cross_scc_blocked
fnr,rpsI,cross_scc_blocked
fnr,rpsJ,cross_scc_blocked
fnr,rpsP,cross_scc_blocked
fnr,rpsQ,cross_scc_blocked
fnr,rpsS,cross_scc_blocked
fnr,scpB,cross_scc_blocked
fnr,sdhA,cross_scc_blocked
fnr,sdhB,cross_scc_blocked
fnr,sdhC,cross_scc_blocked
fnr,sdhD,cross_scc_blocked
fnr,sodA,cross_scc_blocked
fnr,soxR,same_scc_long
fnr,soxS,same_scc_long
fnr,ssuA,cross_scc_blocked
fnr,ssuB,cross_scc_blocked
fnr,ssuC,cross_scc_blocked
fnr,ssuD,cross_scc_blocked
fnr,ssuE,cross_scc_blocked
fnr,sucA,cross_scc_blocked
fnr,sucB,cross_scc_blocked
fnr,sucC,cross_scc_blocked
fnr,sucD,cross_scc_blocked
fnr,tap,cross_scc_blocked
fnr,tar,cross_scc_blocked
fnr,tdcA,cross_scc_blocked
fnr,tdcB,cross_scc_blocked
fnr,tdcC,cross_scc_blocked
fnr,tdcD,cross_scc_blocked
fnr,tdcE,cross_scc_blocked
fnr,tdcF,cross_scc_blocked
fnr,tdcG,cross_scc_blocked
fnr,thrA,cross_scc_blocked
fnr,tpx,cross_scc_blocked
fnr,trmD,cross_scc_blocked
fnr,ubiA,cross_scc_blocked
fnr,ubiC,cross_scc_blocked
fnr,ung,cross_scc_blocked
fnr,upp,cross_scc_blocked
fnr,uraA,cross_scc_blocked
fnr,uxaA,cross_scc_blocked
fnr,uxaC,cross_scc_blocked
fnr,viaA,cross_scc_blocked
fnr,xdhA,cross_scc_blocked
fnr,xdhB,cross_scc_blocked
fnr,xdhC,cross_scc_blocked
fnr,ybdN,cross_scc_blocked
fnr,ybdZ,cross_scc_blocked
fnr,ycaC,cross_scc_blocked
fnr,ychO,cross_scc_blocked
fnr,ydeJ,cross_scc_blocked
fnr,ydhT,cross_scc_blocked
fnr,ydhU,cross_scc_blocked
fnr,ydhV,cross_scc_blocked
fnr,ydhW,cross_scc_blocked
fnr,ydhX,cross_scc_blocked
fnr,ydhY,cross_scc_blocked
fnr,yecR,cross_scc_blocked
fnr,yeiL,cross_scc_blocked
fnr,yfcZ,cross_scc_blocked
fnr,yibN,cross_scc_blocked
fnr,ymjE,cross_scc_blocked
fnr,ynfE,cross_scc_blocked
fnr,ynfF,cross_scc_blocked
fnr,ynfG,cross_scc_blocked
fnr,ynfH,cross_scc_blocked
fnr,ysgA,cross_scc_blocked
fnr,ytfE,cross_scc_blocked
fnr,zwf,cross_scc_blocked
gadE,adiC,cross_scc_blocked
gadE,aslB,cross_scc_blocked
gadE,cadA,cross_scc_blocked
gadE,cadB,cross_scc_blocked
gadE,cyoA,cross_scc_blocked
gadE,cyoB,cross_scc_blocked
gadE,cyoC,cross_scc_blocked
gadE,cyoD,cross_scc_blocked
gadE,cyoE,cross_scc_blocked
gadE,dctR,cross_scc_blocked
gadE,fabZ,cross_scc_blocked
gadE,fliC,cross_scc_blocked
gadE,gadA,cross_scc_blocked
gadE,gadB,cross_scc_blocked
gadE,gadC,cross_scc_blocked
gadE,gadE,self_loop
gadE,gadW,two_cycle
gadE,gadX,two_cycle
gadE,gltB,cross_scc_blocked
gadE,gltD,cross_scc_blocked
gadE,gltF,cross_scc_blocked
gadE,gnd,cross_scc_blocked
gadE,hdeA,cross_scc_blocked
gadE,hdeB,cross_scc_blocked
gadE,hdeD,cross_scc_blocked
gadE,lpxA,cross_scc_blocked
gadE,lpxD,cross_scc_blocked
gadE,lrp,same_scc_long
gadE,mdtE,cross_scc_blocked
gadE,mdtF,cross_scc_blocked
gadE,purA,cross_scc_blocked
gadE,rcsA,same_scc_long
gadE,skp,cross_scc_blocked
gadE,slp,cross_scc_blocked
gadE,yhiD,cross_scc_blocked
gadE,yhiM,cross_scc_blocked
gadE,yjbQ,cross_scc_blocked
gadE,yjbR,cross_scc_blocked
glcC,glcC,self_loop
lldR,fadE,cross_scc_blocked
lldR,fadL,cross_scc_blocked
lldR,gadW,scc_edge_dissolved
lldR,glcD,cross_scc_blocked
lldR,lldD,cross_scc_blocked
lldR,lldP,cross_scc_blocked
lldR,lldR,self_loop
lldR,lpxP,cross_scc_blocked
putA,putA,self_loop
puuR,puuR,self_loop
rho,rho,self_loop
rplD,rplD,self_loop
rpoS,aceE,cross_scc_blocked
rpoS,aceF,cross_scc_blocked
rpoS,acnA,cross_scc_blocked
rpoS,acs,cross_scc_blocked
rpoS,actP,cross_scc_blocked
rpoS,ada,cross_scc_blocked
rpoS,adhE,cross_scc_blocked
rpoS,aidB,cross_scc_blocked
rpoS,aldB,cross_scc_blocked
rpoS,alkA,cross_scc_blocked
rpoS,alkB,cross_scc_blocked
rpoS,ansP,cross_scc_blocked
rpoS,appA,cross_scc_blocked
rpoS,appB,cross_scc_blocked
rpoS,appC,cross_scc_blocked
rpoS,appX,cross_scc_blocked
rpoS,appY,cross_scc_blocked
rpoS,araF,cross_scc_blocked
rpoS,araG,cross_scc_blocked
rpoS,araH,cross_scc_blocked
rpoS,ariR,cross_scc_blocked
rpoS,artI,cross_scc_blocked
rpoS,artM,cross_scc_blocked
rpoS,artP,cross_scc_blocked
rpoS,artQ,cross_scc_blocked
rpoS,asr,cross_scc_blocked
rpoS,astA,cross_scc_blocked
rpoS,astB,cross_scc_blocked
rpoS,astC,cross_scc_blocked
rpoS,astD,cross_scc_blocked
rpoS,astE,cross_scc_blocked
rpoS,baeR,cross_scc_blocked
rpoS,baeS,cross_scc_blocked
rpoS,blc,cross_scc_blocked
rpoS,bolA,same_scc_long
rpoS,bsmA,cross_scc_blocked
rpoS,btsT,cross_scc_blocked
rpoS,btuF,cross_scc_blocked
rpoS,cbpA,cross_scc_blocked
rpoS,cbpM,cross_scc_blocked
rpoS,cfa,cross_scc_blocked
rpoS,cpxA,cross_scc_blocked
rpoS,cpxR,same_scc_long
rpoS,crr,cross_scc_blocked
rpoS,csgA,cross_scc_blocked
rpoS,csgB,cross_scc_blocked
rpoS,csgC,cross_scc_blocked
rpoS,csgD,same_scc_long
rpoS,csgE,cross_scc_blocked
rpoS,csgF,cross_scc_blocked
rpoS,csgG,cross_scc_blocked
rpoS,csiE,cross_scc_blocked
rpoS,csrA,same_scc_long
rpoS,ddpA,cross_scc_blocked
rpoS,ddpB,cross_scc_blocked
rpoS,ddpC,cross_scc_blocked
rpoS,ddpD,cross_scc_blocked
rpoS,ddpF,cross_scc_blocked
rpoS,ddpX,cross_scc_blocked
rpoS,dgcC,cross_scc_blocked
rpoS,dhaK,cross_scc_blocked
rpoS,dhaL,cross_scc_blocked
rpoS,dhaM,cross_scc_blocked
rpoS,dhaR,cross_scc_blocked
rpoS,dinB,cross_scc_blocked
rpoS,dkgA,cross_scc_blocked
rpoS,dmsD,cross_scc_blocked
rpoS,dnaN,cross_scc_blocked
rpoS,dps,cross_scc_blocked
rpoS,ecnB,cross_scc_blocked
rpoS,elaB,cross_scc_blocked
rpoS,eno,cross_scc_blocked
rpoS,envC,cross_scc_blocked
rpoS,epd,cross_scc_blocked
rpoS,evgA,same_scc_long
rpoS,evgS,cross_scc_blocked
rpoS,fadL,cross_scc_blocked
rpoS,fau,cross_scc_blocked
rpoS,fbaA,cross_scc_blocked
rpoS,fbaB,cross_scc_blocked
rpoS,folK,cross_scc_blocked
rpoS,frdA,cross_scc_blocked
rpoS,frdB,cross_scc_blocked
rpoS,frdC,cross_scc_blocked
rpoS,frdD,cross_scc_blocked
rpoS,ftsA,cross_scc_blocked
rpoS,ftsQ,cross_scc_blocked
rpoS,ftsZ,cross_scc_blocked
rpoS,fumC,cross_scc_blocked
rpoS,gabD,cross_scc_blocked
rpoS,gabP,cross_scc_blocked
rpoS,gabT,cross_scc_blocked
rpoS,gadA,cross_scc_blocked
rpoS,gadB,cross_scc_blocked
rpoS,gadC,cross_scc_blocked
rpoS,gadE,same_scc_long
rpoS,gadW,same_scc_long
rpoS,gadX,two_cycle
rpoS,galE,cross_scc_blocked
rpoS,galK,cross_scc_blocked
rpoS,galM,cross_scc_blocked
rpoS,galT,cross_scc_blocked
rpoS,gapA,cross_scc_blocked
rpoS,glaH,cross_scc_blocked
rpoS,glgA,cross_scc_blocked
rpoS,glgC,cross_scc_blocked
rpoS,glgP,cross_scc_blocked
rpoS,glgS,cross_scc_blocked
rpoS,glk,cross_scc_blocked
rpoS,glsA,cross_scc_blocked
rpoS,gltB,cross_scc_blocked
rpoS,gltD,cross_scc_blocked
rpoS,gltF,cross_scc_blocked
rpoS,gor,cross_scc_blocked
rpoS,gpmA,cross_scc_blocked
rpoS,gpmM,cross_scc_blocked
rpoS,gyrB,cross_scc_blocked
rpoS,hchA,cross_scc_blocked
rpoS,hdeA,cross_scc_blocked
rpoS,hdeB,cross_scc_blocked
rpoS,hdeD,cross_scc_blocked
rpoS,hdfR,same_scc_long
rpoS,hmp,cross_scc_blocked
rpoS,hofM,cross_scc_blocked
rpoS,hofN,cross_scc_blocked
rpoS,hofO,cross_scc_blocked
rpoS,hofP,cross_scc_blocked
rpoS,htrE,cross_scc_blocked
rpoS,hyaA,cross_scc_blocked
rpoS,hyaB,cross_scc_blocked
rpoS,hyaC,cross_scc_blocked
rpoS,hyaD,cross_scc_blocked
rpoS,hyaE,cross_scc_blocked
rpoS,hyaF,cross_scc_blocked
rpoS,ihfA,same_scc_long
rpoS,ihfB,same_scc_long
rpoS,ilvY,cross_scc_blocked
rpoS,insC5,cross_scc_blocked
rpoS,katE,cross_scc_blocked
rpoS,kbp,cross_scc_blocked
rpoS,lhgD,cross_scc_blocked
rpoS,lpd,cross_scc_blocked
rpoS,lsrA,cross_scc_blocked
rpoS,lsrB,cross_scc_blocked
rpoS,lsrC,cross_scc_blocked
rpoS,lsrD,cross_scc_blocked
rpoS,lsrF,cross_scc_blocked
rpoS,lsrG,cross_scc_blocked
rpoS,luxS,cross_scc_blocked
rpoS,mdtA,cross_scc_blocked
rpoS,mdtB,cross_scc_blocked
rpoS,mdtC,cross_scc_blocked
rpoS,mdtD,cross_scc_blocked
rpoS,mdtE,cross_scc_blocked
rpoS,mdtF,cross_scc_blocked
rpoS,metK,cross_scc_blocked
rpoS,mglA,cross_scc_blocked
rpoS,mglB,cross_scc_blocked
rpoS,mglC,cross_scc_blocked
rpoS,mlrA,same_scc_long
rpoS,mnmG,cross_scc_blocked
rpoS,mpl,cross_scc_blocked
rpoS,mtn,cross_scc_blocked
rpoS,murP,cross_scc_blocked
rpoS,murQ,cross_scc_blocked
rpoS,murR,cross_scc_blocked
rpoS,mutS,cross_scc_blocked
rpoS,narU,cross_scc_blocked
rpoS,nhaA,cross_scc_blocked
rpoS,nhaR,cross_scc_blocked
rpoS,ompF,cross_scc_blocked
rpoS,ompN,cross_scc_blocked
rpoS,osmB,cross_scc_blocked
rpoS,osmC,cross_scc_blocked
rpoS,osmE,cross_scc_blocked
rpoS,osmF,cross_scc_blocked
rpoS,osmY,cross_scc_blocked
rpoS,oxyR,same_scc_long
rpoS,pabA,cross_scc_blocked
rpoS,patA,cross_scc_blocked
rpoS,patD,cross_scc_blocked
rpoS,pcnB,cross_scc_blocked
rpoS,pdeC,cross_scc_blocked
rpoS,pdeR,cross_scc_blocked
rpoS,pdhR,cross_scc_blocked
rpoS,pfkA,cross_scc_blocked
rpoS,pfkB,cross_scc_blocked
rpoS,pgi,cross_scc_blocked
rpoS,pgk,cross_scc_blocked
rpoS,phoU,cross_scc_blocked
rpoS,phr,cross_scc_blocked
rpoS,poxB,cross_scc_blocked
rpoS,pphA,cross_scc_blocked
rpoS,ppk,cross_scc_blocked
rpoS,ppx,cross_scc_blocked
rpoS,pqiA,cross_scc_blocked
rpoS,pqiB,cross_scc_blocked
rpoS,pqiC,cross_scc_blocked
rpoS,proP,cross_scc_blocked
rpoS,proV,cross_scc_blocked
rpoS,proW,cross_scc_blocked
rpoS,proX,cross_scc_blocked
rpoS,pstA,cross_scc_blocked
rpoS,pstB,cross_scc_blocked
rpoS,pstC,cross_scc_blocked
rpoS,pstS,cross_scc_blocked
rpoS,puuA,cross_scc_blocked
rpoS,puuB,cross_scc_blocked
rpoS,puuC,cross_scc_blocked
rpoS,puuD,cross_scc_blocked
rpoS,puuE,cross_scc_blocked
rpoS,puuP,cross_scc_blocked
rpoS,puuR,cross_scc_blocked
rpoS,pykA,cross_scc_blocked
rpoS,pykF,cross_scc_blocked
rpoS,ravA,cross_scc_blocked
rpoS,recF,cross_scc_blocked
rpoS,rhaR,cross_scc_blocked
rpoS,rhaS,cross_scc_blocked
rpoS,rpoE,same_scc_long
rpoS,rpoH,same_scc_long
rpoS,rraA,cross_scc_blocked
rpoS,rsd,cross_scc_blocked
rpoS,rseA,cross_scc_blocked
rpoS,rseB,cross_scc_blocked
rpoS,rseC,cross_scc_blocked
rpoS,rseD,cross_scc_blocked
rpoS,rsmG,cross_scc_blocked
rpoS,setA,cross_scc_blocked
rpoS,sgrT,cross_scc_blocked
rpoS,sodC,cross_scc_blocked
rpoS,sohB,cross_scc_blocked
rpoS,speB,cross_scc_blocked
rpoS,speC,cross_scc_blocked
rpoS,speG,cross_scc_blocked
rpoS,sra,cross_scc_blocked
rpoS,ssrS,cross_scc_blocked
rpoS,sucA,cross_scc_blocked
rpoS,sucB,cross_scc_blocked
rpoS,sucC,cross_scc_blocked
rpoS,sucD,cross_scc_blocked
rpoS,talA,cross_scc_blocked
rpoS,tam,cross_scc_blocked
rpoS,tktB,cross_scc_blocked
rpoS,tolC,cross_scc_blocked
rpoS,topA,cross_scc_blocked
rpoS,tpiA,cross_scc_blocked
rpoS,treA,cross_scc_blocked
rpoS,uspB,cross_scc_blocked
rpoS,viaA,cross_scc_blocked
rpoS,wrbA,cross_scc_blocked
rpoS,xapA,cross_scc_blocked
rpoS,xapB,cross_scc_blocked
rpoS,xthA,cross_scc_blocked
rpoS,yadS,cross_scc_blocked
rpoS,yadV,cross_scc_blocked
rpoS,yafN,cross_scc_blocked
rpoS,yafO,cross_scc_blocked
rpoS,yafP,cross_scc_blocked
rpoS,ybaT,cross_scc_blocked
rpoS,ybgA,cross_scc_blocked
rpoS,ybiI,cross_scc_blocked
rpoS,ybjP,cross_scc_blocked
rpoS,yccJ,cross_scc_blocked
rpoS,ycgZ,cross_scc_blocked
rpoS,yciE,cross_scc_blocked
rpoS,yciF,cross_scc_blocked
rpoS,yciG,cross_scc_blocked
rpoS,yciT,cross_scc_blocked
rpoS,yciZ,cross_scc_blocked
rpoS,ydbK,cross_scc_blocked
rpoS,ydcS,cross_scc_blocked
rpoS,ydcT,cross_scc_blocked
rpoS,ydcU,cross_scc_blocked
rpoS,ydcV,cross_scc_blocked
rpoS,yddG,cross_scc_blocked
rpoS,ydhT,cross_scc_blocked
rpoS,ydhU,cross_scc_blocked
rpoS,ydhV,cross_scc_blocked
rpoS,ydhW,cross_scc_blocked
rpoS,ydhX,cross_scc_blocked
rpoS,ydhY,cross_scc_blocked
rpoS,yehW,cross_scc_blocked
rpoS,yehX,cross_scc_blocked
rpoS,yehY,cross_scc_blocked
rpoS,yeiL,cross_scc_blocked
rpoS,ygiB,cross_scc_blocked
rpoS,ygiC,cross_scc_blocked
rpoS,yhiD,cross_scc_blocked
rpoS,yhiM,cross_scc_blocked
rpoS,yiaG,cross_scc_blocked
rpoS,yibQ,cross_scc_blocked
rpoS,yjcH,cross_scc_blocked
rpoS,ymgA,cross_scc_blocked
rpoS,ymgC,cross_scc_blocked
rpoS,ymiC,cross_scc_blocked
rpoS,ymjE,cross_scc_blocked
rpoS,ynfB,cross_scc_blocked
rpoS,ynfE,cross_scc_blocked
rpoS,ynfF,cross_scc_blocked
rpoS,ynfG,cross_scc_blocked
rpoS,ynfH,cross_scc_blocked
rpoS,ytfK,cross_scc_blocked
rpoS,znuA,cross_scc_blocked
rstA,asr,cross_scc_blocked
rstA,csgD,scc_edge_dissolved
rstA,csgE,cross_scc_blocked
rstA,csgF,cross_scc_blocked
rstA,csgG,cross_scc_blocked
rstA,narG,cross_scc_blocked
rstA,narH,cross_scc_blocked
rstA,narI,cross_scc_blocked
rstA,narJ,cross_scc_blocked
rstA,ompF,cross_scc_blocked
xylR,xylR,self_loop
argP,argO,cross_scc_blocked
argP,argP,self_loop
argP,dapB,cross_scc_blocked
argP,dapD,cross_scc_blocked
argP,dnaA,scc_edge_dissolved
argP,dnaN,cross_scc_blocked
argP,gdhA,cross_scc_blocked
argP,lysA,cross_scc_blocked
argP,lysC,cross_scc_blocked
argP,lysP,cross_scc_blocked
argP,nrdA,cross_scc_blocked
argP,nrdB,cross_scc_blocked
argP,recF,cross_scc_blocked
argP,yfaE,cross_scc_blocked
dnaA,aldA,cross_scc_blocked
dnaA,dnaA,self_loop
dnaA,dnaN,cross_scc_blocked
dnaA,guaA,cross_scc_blocked
dnaA,guaB,cross_scc_blocked
dnaA,idlP,cross_scc_blocked
dnaA,iraD,cross_scc_blocked
dnaA,nrdA,cross_scc_blocked
dnaA,nrdB,cross_scc_blocked
dnaA,polA,cross_scc_blocked
dnaA,recF,cross_scc_blocked
dnaA,recN,cross_scc_blocked
dnaA,rpoH,scc_edge_dissolved
dnaA,uvrB,cross_scc_blocked
dnaA,yfaE,cross_scc_blocked
dnaA,yjeV,cross_scc_blocked
dnaA,ytiC,cross_scc_blocked
dnaA,ytiD,cross_scc_blocked
lrp,aceB,cross_scc_blocked
lrp,acrZ,cross_scc_blocked
lrp,adhE,cross_scc_blocked
lrp,aer,cross_scc_blocked
lrp,aidB,cross_scc_blocked
lrp,alaA,cross_scc_blocked
lrp,alaE,cross_scc_blocked
lrp,alaT,cross_scc_blocked
lrp,alaU,cross_scc_blocked
lrp,alaV,cross_scc_blocked
lrp,ansB,cross_scc_blocked
lrp,argA,cross_scc_blocked
lrp,argO,cross_scc_blocked
lrp,argR,two_cycle
lrp,argS,cross_scc_blocked
lrp,argT,cross_scc_blocked
lrp,aroA,cross_scc_blocked
lrp,aroG,cross_scc_blocked
lrp,artI,cross_scc_blocked
lrp,artP,cross_scc_blocked
lrp,asnA,cross_scc_blocked
lrp,asnB,cross_scc_blocked
lrp,aspA,cross_scc_blocked
lrp,aspC,cross_scc_blocked
lrp,astC,cross_scc_blocked
lrp,atpA,cross_scc_blocked
lrp,atpH,cross_scc_blocked
lrp,borD,cross_scc_blocked
lrp,bssS,cross_scc_blocked
lrp,btuE,cross_scc_blocked
lrp,cadA,cross_scc_blocked
lrp,cadB,cross_scc_blocked
lrp,can,cross_scc_blocked
lrp,cbl,cross_scc_blocked
lrp,chbG,cross_scc_blocked
lrp,clpP,cross_scc_blocked
lrp,clpS,cross_scc_blocked
lrp,creA,cross_scc_blocked
lrp,csiE,cross_scc_blocked
lrp,cycA,cross_scc_blocked
lrp,cydC,cross_scc_blocked
lrp,cysB,cross_scc_blocked
lrp,dadA,cross_scc_blocked
lrp,dadX,cross_scc_blocked
lrp,deaD,same_scc_long
lrp,deoB,cross_scc_blocked
lrp,dgcJ,cross_scc_blocked
lrp,dgcZ,cross_scc_blocked
lrp,dhaK,cross_scc_blocked
lrp,dppA,cross_scc_blocked
lrp,dtpA,cross_scc_blocked
lrp,emrD,cross_scc_blocked
lrp,eno,cross_scc_blocked
lrp,eptB,cross_scc_blocked
lrp,exbB,cross_scc_blocked
lrp,fadI,cross_scc_blocked
lrp,fadL,cross_scc_blocked
lrp,fau,cross_scc_blocked
lrp,fimA,cross_scc_blocked
lrp,fimC,cross_scc_blocked
lrp,fimD,cross_scc_blocked
lrp,fimE,cross_scc_blocked
lrp,fimF,cross_scc_blocked
lrp,fimG,cross_scc_blocked
lrp,fimH,cross_scc_blocked
lrp,fimI,cross_scc_blocked
lrp,fliA,same_scc_long
lrp,frdA,cross_scc_blocked
lrp,frdB,cross_scc_blocked
lrp,ftsQ,cross_scc_blocked
lrp,fumA,cross_scc_blocked
lrp,fxsA,cross_scc_blocked
lrp,gabD,cross_scc_blocked
lrp,gabP,cross_scc_blocked
lrp,gabT,cross_scc_blocked
lrp,gadB,cross_scc_blocked
lrp,gadW,same_scc_long
lrp,gcvH,cross_scc_blocked
lrp,gcvP,cross_scc_blocked
lrp,gcvT,cross_scc_blocked
lrp,gdhA,cross_scc_blocked
lrp,glaH,cross_scc_blocked
lrp,glcA,cross_scc_blocked
lrp,glgC,cross_scc_blocked
lrp,glnA,cross_scc_blocked
lrp,glnH,cross_scc_blocked
lrp,glnK,cross_scc_blocked
lrp,glnL,cross_scc_blocked
lrp,glnQ,cross_scc_blocked
lrp,gltB,cross_scc_blocked
