cause,effect,adjustment_set,same_scc
hipB,eutH,ihfA|ihfB|rpoD,False
hipB,fadH,arcA|crp|fadR|ihfA|ihfB|pdhR|rpoD,False
hprR,cusA,hns|nac|phoB|rpoD|yieP,False
hprR,cusB,hns|nac|phoB|rpoD,False
hprR,cusC,fur|hns|nac|phoB|rpoD,False
hprR,cusF,hns|nac|phoB|rpoD|yciT,False
hprR,cusR,hns|nac|phoB|rpoD,False
hprR,cusS,hns|nac|phoB|rpoD,False
hprR,cyoA,arcA|cra|crp|fis|fnr|fur|gadE|hns|nac|pdhR|phoB|rpoD,False
hprR,cyoB,arcA|cra|crp|fis|fnr|fur|gadE|hns|nac|pdhR|phoB|rpoD,False
hprR,cyoC,arcA|cra|crp|fis|fnr|fur|gadE|hns|nac|pdhR|phoB|rpoD,False
hprR,cyoD,arcA|cra|crp|fis|fnr|fur|gadE|hns|nac|pdhR|phoB|rpoD,False
hprR,cyoE,arcA|cra|crp|fis|fnr|fur|gadE|hns|nac|pdhR|phoB|rpoD,False
hprR,hiuH,hns|nac|phoB|rpoD,False
hprR,msrP,hns|nac|phoB|rpoD,False
hprR,msrQ,hns|nac|phoB|rpoD,False
rcsB,bdm,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
hypT,cydA,arcA|cra|fnr|hns|nac|rpoD,False
hypT,cydB,arcA|cra|fnr|hns|rpoD,False
hypT,cysH,cysB|ihfA|ihfB|rpoD,False
hypT,fecA,crp|fecI|fur|pdhR,False
hypT,fecB,crp|fecI|fur|pdhR,False
hypT,fecC,crp|fecI|fur|pdhR,False
hypT,fecD,crp|fecI|fur|pdhR,False
hypT,fecE,crp|fecI|fur|pdhR,False
hypT,metB,metJ|phoP|rpoD,False
hypT,metI,metJ|rpoD,False
hypT,metL,metJ|phoP|rpoD,False
hypT,metN,metJ|rpoD,False
hypT,metQ,metJ|rpoD,False
ibpA,ibpB,ihfA|ihfB|lrp|nac|rpoH|rpoN,False
ilvY,ilvC,rpoD|rpoS,False
istR,tisB,lexA|rpoD,False
kdgR,eda,cra|gntR|nac|phoB|plaR|rpoD,False
kdgR,edd,cpxR|cra|gntR|nac|rpoD,False
kdpE,kdpA,arcA|rpoD,False
kdpE,kdpB,rpoD,False
kdpE,kdpC,rpoD,False
kdpE,kdpF,rpoD,False
kdpE,rmf,arcA|crp|cueR|fur|mcbR|nhaR|phoP|rcdA|sdiA|slyA|zntR|zraR,False
kdpE,rsd,arcA|cueR|fur|lrp|mcbR|nac|nhaR|phoP|rcdA|rpoD|rpoS|sdiA|slyA|zntR,False
lexA,dinD,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lexA,ruvA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lexA,ruvB,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
lexA,yoaA,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoN,rtcR,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoN,yahE,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
rpoN,ygfK,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
slyA,mdtM,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
slyA,yjiN,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False
tyrR,aroF,lrp|nac|pgrR|rpoD|rpoH|soxR,False
tyrR,aroG,cpxR|lrp|pgrR|rpoD|rpoH,False
tyrR,aroL,lrp|pgrR|rpoD|rpoH|trpR,False
tyrR,aroM,lrp|pgrR|rpoD|rpoH|trpR,False
tyrR,aroP,argR|cra|fnr|glaR|lrp|pgrR|rpoD|rpoH,False
tyrR,folA,ihfA|ihfB|lrp|pgrR|rpoD|rpoH,False
tyrR,mtr,hupA|hupB|ihfA|ihfB|lrp|pgrR|rpoD|rpoH|trpR,False
tyrR,tyrA,lrp|pgrR|rpoD|rpoH|soxR,False
tyrR,tyrB,lrp|pgrR|rpoD|rpoH,False
tyrR,tyrP,hupA|hupB|ihfA|ihfB|lrp|pgrR|rpoD|rpoH,False
tyrR,yaiA,lrp|pgrR|rpoD|rpoH|trpR,False
yciT,bsmA,lrp|rpoS,False
yciT,cusF,cusR|hprR|lrp|phoB|rpoD|rpoS,False
yciT,rdcA,fliA|lrp|rpoS,False
yciT,ybiY,lrp|rpoS,False
zntR,rmf,arcA|crp|cueR|fur|kdpE|lrp|mcbR|nhaR|phoP|rcdA|rpoH|sdiA|slyA|zraR,False
zntR,rsd,arcA|cueR|fur|kdpE|lrp|mcbR|nac|nhaR|phoP|rcdA|rpoD|rpoH|rpoS|sdiA|slyA,False
zntR,zntA,lrp|rpoD|rpoH,False
lysR,lysA,argP|nac|rpoD,False
rob,acs,acrR|cpxR|cra|crp|fis|ihfA|ihfB|nac|ompR|rpoD|rpoS|soxS,False
rob,actP,acrR|cpxR|cra|crp|fis|fur|ihfA|ihfB|nac|ompR|rpoD|rpoN|rpoS|soxS,False
rob,aslB,acrR|cpxR|cra|crp|fis|gadE|nac|ompR|rcsB|rpoD|rpoN|soxS,False
rob,astC,acrR|argR|cpxR|cra|crp|fis|glnG|lrp|nac|ompR|rpoD|rpoN|rpoS|soxS,False
rob,chaC,acrR|cpxR|cra|crp|fis|glaR|nac|ompR|rpoD|rpoN|soxS,False
rob,elaB,acrR|cpxR|cra|crp|fis|nac|ompR|oxyR|rpoD|rpoS|soxS,False
rob,fadA,acrR|arcA|cpxR|cra|crp|fadR|fis|nac|ompR|rpoD|soxS,False
rob,fadB,acrR|arcA|cpxR|cra|crp|fadR|fis|nac|ompR|rpoD|soxS,False
rob,fadD,acrR|arcA|cpxR|cra|crp|fadR|fis|nac|ompR|rpoD|soxS,False
rob,fadL,acrR|arcA|cpxR|cra|crp|fadR|fis|lldR|lrp|nac|ompR|pdhR|phoP|rpoD|rpoN|rpoS|soxS,False
rob,glgS,acrR|cpxR|cra|crp|csrA|fis|nac|ompR|rpoD|rpoS|soxS,False
rob,ldtB,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,False
rob,mdtD,acrR|baeR|cpxR|cra|crp|fis|nac|ompR|rpoD|rpoS|soxS,False
rob,mltF,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,False
rob,narG,acrR|cpxR|cra|crp|fis|fnr|ihfA|ihfB|nac|narL|ompR|rpoD|rstA|soxS,False
rob,yacH,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,False
rob,ybiT,acrR|ascG|cpxR|cra|crp|fis|lrp|nac|ompR|rpoD|soxS,False
rob,ydcL,acrR|cpxR|cra|crp|fis|lrp|nac|ompR|rpoD|soxS,False
rob,yhbO,acrR|cpxR|cra|crp|fis|nac|ompR|rpoD|soxS,False
rob,yiaG,acrR|cpxR|cra|crp|fis|lrp|nac|ompR|rpoD|rpoS|soxS,False
rob,yjcH,acrR|cpxR|cra|crp|fis|fur|ihfA|ihfB|nac|ompR|rpoD|rpoS|soxS,False
mcbR,mcbA,nac|rpoD|ygiV,False
mcbR,rmf,arcA|crp|cueR|fur|kdpE|nhaR|phoP|rcdA|sdiA|slyA|ygiV|zntR|zraR,False
mcbR,rsd,arcA|cueR|fur|kdpE|lrp|nac|nhaR|phoP|rcdA|rpoD|rpoS|sdiA|slyA|ygiV|zntR,False
mcbR,yciE,hns|rpoD|rpoS|ygiV,False
mcbR,yciF,hns|rpoS|ygiV,False
mcbR,yciG,hns|rpoS|ygiV,False
metR,glyA,metJ|nac|oxyR|purR|rpoD,False
metR,hmp,dksA|fnr|fur|metJ|nac|nsrR|oxyR|rpoS,False
metR,metE,metJ|nac|oxyR,False
metR,metH,fur|lrp|metJ|nac|oxyR|rpoD,False
micL,lpp,ompR|rpoE,False
mngR,mngA,rpoD|rpoH,False
mngR,mngB,rpoD|rpoH,False
modE,ccmA,flhC|flhD|fnr|nac|narP|rpoD,False
modE,ccmB,flhC|flhD|fnr|nac|narP|rpoD,False
modE,ccmC,flhC|flhD|fnr|narP|rpoD,False
modE,ccmD,flhC|flhD|fnr|narP|rpoD,False
modE,ccmE,flhC|flhD|fnr|narP|rpoD,False
modE,ccmF,flhC|flhD|fnr|narP|rpoD,False
modE,ccmG,flhC|flhD|fnr|narP|rpoD,False
modE,ccmH,flhC|flhD|fnr|nac|narP|rpoD,False
modE,deoA,crp|cytR|deoR|fis|rpoD,False
modE,deoB,crp|cytR|deoR|fis|lrp|rpoD,False
modE,deoC,crp|cytR|deoR|fis|rpoD,False
modE,deoD,crp|cytR|deoR|fis|rpoD,False
modE,dmsA,fis|fnr|fur|ihfA|ihfB|rpoD,False
modE,dmsB,fis|fnr|fur|ihfA|ihfB|rpoD,False
modE,dmsC,fis|fnr|fur|ihfA|ihfB|rpoD,False
modE,hycA,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,hycB,fhlA|ihfA|ihfB|nsrR|rpoN|srsR,False
modE,hycC,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,hycD,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,hycE,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,hycF,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,hycG,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,hycH,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,hycI,fhlA|ihfA|ihfB|nsrR|rpoN,False
modE,moaA,csrA|cueR|fnr,False
modE,moaB,csrA|cueR|fnr,False
modE,moaC,csrA|cueR|fnr,False
modE,moaD,csrA|cueR|fnr,False
modE,moaE,csrA|cueR|fnr,False
modE,modA,crp|fliA|lrp|rpoD,False
modE,modB,crp|fliA|rpoD,False
modE,modC,crp|fliA|rpoD,False
modE,napA,flhC|flhD|fnr|iscR|narP|rpoD,False
modE,napB,flhC|flhD|fnr|iscR|nac|narP|rpoD,False
modE,napC,flhC|flhD|fnr|iscR|nac|narP|rpoD,False
modE,napD,flhC|flhD|fnr|iscR|narP|rpoD,False
modE,napF,flhC|flhD|fnr|iscR|lrp|narP|rpoD,False
modE,napG,flhC|flhD|fnr|iscR|narP|rpoD,False
modE,napH,flhC|flhD|fnr|iscR|narP|rpoD,False
modE,narL,fnr|rpoD,False
modE,narX,fnr|nac|rpoD,False
modE,oppA,arcA|fliA|fur|hfq|lrp|nac,False
modE,oppB,arcA|fliA|fur|lrp,False
modE,oppC,arcA|fliA|fur|lrp|nac,False
modE,oppD,arcA|fliA|fur|lrp,False
modE,oppF,arcA|fliA|fur|lrp,False
mprA,acrA,acrR|envR|marA|phoP|ptrR|rob|rpoD|soxS,False
mprA,acrB,acrR|envR|marA|phoP|ptrR|rob|rpoD|soxS,False
mprA,emrA,rpoD,False
mprA,emrB,rpoD,False
mraZ,ddlB,lexA|pdhR|rpoD,False
mraZ,ftsA,lexA|pdhR|rcsB|rpoD|rpoS|sdiA,False
mraZ,ftsI,lexA|pdhR|rpoD,False
mraZ,ftsL,lexA|pdhR|rpoD,False
mraZ,ftsQ,lexA|lrp|pdhR|rpoD|rpoS|sdiA,False
mraZ,ftsW,lexA|pdhR|rpoD,False
mraZ,ftsZ,argR|dicF|lexA|pdhR|rcsB|rpoD|rpoS|sdiA,False
mraZ,lpxC,lexA|pdhR|rpoD,False
mraZ,mioC,asnC|nac|pdhR|rpoD,False
mraZ,mraY,lexA|pdhR|rpoD,False
mraZ,murC,lexA|pdhR|rpoD,False
mraZ,murD,glaR|lexA|pdhR|rpoD,False
mraZ,murE,lexA|pdhR|rpoD,False
mraZ,murF,lexA|pdhR|rpoD,False
mraZ,murG,lexA|pdhR|rpoD,False
mraZ,rsmH,pdhR|rpoD,False
murR,murP,crp|rpoD|rpoS,False
murR,murQ,crp|rpoD|rpoS,False
srsR,adhE,cra|fis|flhC|flhD|fnr|lrp|nac|narL|rpoD|rpoS,False
srsR,bluR,nac|rpoD,False
srsR,cdgI,hns|nac,False
srsR,dhaK,dhaR|lrp|nac|rpoS,False
srsR,dhaL,dhaR|nac|rpoS,False
srsR,dhaM,dhaR|nac|rpoS,False
srsR,dinJ,lexA|nac|rpoD,False
srsR,fucA,crp|hns|nac|rpoD,False
srsR,fucI,crp|nac|rpoD|spf,False
srsR,fucK,crp|nac|rpoD|spf,False
srsR,fucO,crp|nac|rpoD,False
srsR,fucP,crp|nac|rpoD|spf,False
srsR,fucR,crp|nac|rpoD,False
srsR,fucU,crp|nac|rpoD,False
srsR,hycB,fhlA|ihfA|ihfB|modE|nac|nsrR|rpoN,False
srsR,narZ,nac|ompR,False
srsR,paaA,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaB,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaC,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaD,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaE,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaF,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaG,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaH,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaI,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaJ,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA,False
srsR,paaK,crp|fur|ihfA|ihfB|nac|paaX|rpoD|slyA|spf,False
srsR,paaZ,crp|ihfA|ihfB|nac|paaX,False
srsR,pflB,arcA|cpxR|crp|fis|fnr|ihfA|ihfB|nac|narL|rpoD|yeiE,False
srsR,yafL,nac,False
srsR,yafQ,lexA|nac|rpoD,False
srsR,yfdK,nac,False
srsR,yfdM,nac,False
srsR,yfdN,nac,False
srsR,yfdO,nac,False
srsR,yfdP,nac,False
srsR,yfdQ,nac,False
tdcR,tdcA,crp|fnr|ihfA|ihfB|nac,False
tdcR,tdcB,crp|fnr|ihfA|ihfB|nac,False
tdcR,tdcC,crp|fnr|ihfA|ihfB|nac,False
tdcR,tdcD,crp|fnr|ihfA|ihfB|nac,False
tdcR,tdcE,crp|fnr|ihfA|ihfB|nac,False
tdcR,tdcF,crp|fnr|ihfA|ihfB|nac,False
tdcR,tdcG,crp|fnr|ihfA|ihfB|nac,False
uhpA,uhpT,crp|nac|rpoD|uvrY,False
xapR,xapA,nac|rpoD|rpoS,False
xapR,xapB,nac|rpoD|rpoN|rpoS,False
yafC,cysJ,cysB|ihfA|ihfB|nac|rpoD|yeiE,False
ydcI,flu,dksA|nac|oxyR|rpoD,False
ydcI,iraP,csgD|dksA|hns|lrp|nac|rpoD,False
ydcI,isrC,dksA|nac|oxyR|rpoD,False
ydcI,smrB,nac,False
yeiE,argO,argP|lrp|nac|rpoD,False
yeiE,cysJ,cysB|ihfA|ihfB|nac|rpoD|yafC,False
yeiE,dcuC,arcA|fnr|nac,False
yeiE,ftp,nac,False
yeiE,gltF,adiY|argR|crp|fnr|fur|gadE|glaR|hdfR|ihfA|ihfB|leuO|lrp|nac|rpoD|rpoS,False
yeiE,infA,nac|rpoD,False
yeiE,mdtF,crp|evgA|fliZ|gadE|gadW|gadX|hns|nac|rpoD|rpoS|torR|ydeO,False
yeiE,pflB,arcA|cpxR|crp|fis|fnr|ihfA|ihfB|nac|narL|rpoD|srsR,False
yeiE,putA,arcA|basR|marA|nac|rpoD,False
yeiE,sodC,nac|rpoS,False
yeiE,ssuA,cbl|cysB|fnr|ihfA|ihfB|nac|rpoD,False
yeiE,uspF,nac,False
yeiE,ydcT,nac|rpoS,False
yeiE,yibQ,cra|nac|rpoS,False
yeiE,yoaC,cysB|nac|rpoE,False
yieP,cusA,cusR|hprR|nac|phoB|rpoD,False
yieP,dauA,nac,False
yieP,ybiX,nac,False
yieP,ykgE,lrp|nac,False
yieP,yohJ,nac,False
nadR,nadA,,False
nadR,nadB,rpoD,False
nadR,pncB,arcA|crp|lrp|rpoD,False
nadR,pnuC,,False
nanR,fimB,basR|cpxR|dksA|hns|ihfA|ihfB|nagC|rpoD,False
nanR,nanA,crp|fis|nac|rpoD,False
nanR,nanC,crp|nagC|spf,False
nanR,nanE,crp|fis|rpoD,False
nanR,nanK,crp|fis|nac|rpoD,False
nanR,nanM,crp|nagC,False
nanR,nanQ,crp|fis|rpoD,False
nanR,nanS,crp|nagC,False
nanR,nanT,crp|fis|rpoD|spf,False
nanR,nanX,rpoH,False
nanR,nanY,rpoD|rpoH,False
narP,ccmA,flhC|flhD|fnr|modE|nac|narL|rpoD|rpoH,False
narP,ccmB,flhC|flhD|fnr|modE|nac|narL|rpoD|rpoH,False
narP,ccmC,flhC|flhD|fnr|modE|narL|rpoD|rpoH,False
narP,ccmD,flhC|flhD|fnr|modE|narL|rpoD|rpoH,False
narP,ccmE,flhC|flhD|fnr|modE|narL|rpoD|rpoH,False
narP,ccmF,flhC|flhD|fnr|modE|narL|rpoD|rpoH,False
narP,ccmG,flhC|flhD|fnr|modE|narL|rpoD|rpoH,False
narP,ccmH,flhC|flhD|fnr|modE|nac|narL|rpoD|rpoH,False
narP,cysG,cra|crp|fis|fnr|hns|ihfA|ihfB|narL|rpoD|rpoH,False
narP,fdhF,fhlA|fnr|narL|rpoH|rpoN,False
narP,fdnG,cpxR|fnr|narL|rpoD|rpoH,False
narP,fdnH,fnr|narL|rpoD|rpoH,False
narP,fdnI,fnr|narL|rpoD|rpoH,False
narP,hcp,cpxR|fnr|narL|nsrR|oxyR|rpoE|rpoH,False
narP,hcr,fnr|narL|nsrR|oxyR|rpoE|rpoH,False
narP,hyaA,appY|arcA|fis|iscR|narL|rpoD|rpoH|rpoS|ydeO,False
narP,hyaB,appY|arcA|fis|iscR|narL|rpoD|rpoH|rpoS|ydeO,False
narP,hyaC,appY|arcA|fis|iscR|narL|rpoD|rpoH|rpoS|ydeO,False
narP,hyaD,appY|arcA|fis|iscR|narL|rpoD|rpoH|rpoS|ydeO,False
narP,hyaE,appY|arcA|fis|iscR|narL|rpoD|rpoH|rpoS|ydeO,False
narP,hyaF,appY|arcA|fis|iscR|narL|rpoD|rpoH|rpoS|ydeO,False
narP,napA,flhC|flhD|fnr|iscR|modE|narL|rpoD|rpoH,False
narP,napB,flhC|flhD|fnr|iscR|modE|nac|narL|rpoD|rpoH,False
narP,napC,flhC|flhD|fnr|iscR|modE|nac|narL|rpoD|rpoH,False
narP,napD,flhC|flhD|fnr|iscR|modE|narL|rpoD|rpoH,False
narP,napF,flhC|flhD|fnr|iscR|lrp|modE|narL|rpoD|rpoH,False
narP,napG,flhC|flhD|fnr|iscR|modE|narL|rpoD|rpoH,False
narP,napH,flhC|flhD|fnr|iscR|modE|narL|rpoD|rpoH,False
narP,nirB,cra|crp|fis|fnr|hns|ihfA|ihfB|narL|rpoD|rpoH,False
narP,nirC,cra|crp|fis|fnr|hns|ihfA|ihfB|narL|rpoD|rpoH,False
narP,nirD,cra|crp|fis|fnr|hns|ihfA|ihfB|narL|rpoD|rpoH,False
narP,norV,fnr|ihfA|ihfB|narL|norR|rpoH|rpoN,False
narP,norW,fnr|ihfA|ihfB|narL|norR|rpoH|rpoN,False
narP,nrfA,fis|flhC|flhD|fnr|ihfA|ihfB|narL|nsrR|rpoD|rpoH,False
narP,nrfB,fis|flhC|flhD|fnr|ihfA|ihfB|narL|nsrR|rpoD|rpoH,False
narP,nrfC,fis|flhC|flhD|fnr|ihfA|ihfB|narL|nsrR|rpoD|rpoH,False
narP,nrfD,fis|flhC|flhD|fnr|ihfA|ihfB|narL|nsrR|rpoD|rpoH,False
narP,nrfE,fis|flhC|flhD|fnr|ihfA|ihfB|narL|nsrR|rpoD|rpoH,False
narP,nrfF,fis|flhC|flhD|fnr|ihfA|ihfB|nac|narL|nsrR|rpoD|rpoH,False
narP,nrfG,fis|flhC|flhD|fnr|ihfA|ihfB|nac|narL|nsrR|rpoD|rpoH,False
narP,poxB,cra|fnr|marA|narL|nsrR|oxyR|rpoD|rpoH|rpoS|soxS,False
narP,ydeP,evgA|hns|nac|nagC|narL|phoP|rcsB|rpoD|rpoH|uvrY,False
narP,ydhT,fnr|narL|rpoH|rpoS,False
narP,ydhU,fnr|narL|rpoH|rpoS,False
narP,ydhV,fnr|narL|rpoH|rpoS,False
narP,ydhW,fnr|narL|rpoH|rpoS,False
narP,ydhX,fnr|narL|rpoH|rpoS,False
narP,ydhY,fnr|narL|rpoH|rpoS,False
narP,yeaR,fis|narL|nsrR|rpoD|rpoH,False
narP,yoaG,fis|narL|nsrR|rpoD|rpoH,False
narP,ytfE,fnr|narL|nsrR|rpoH,False
nemR,gloA,rpoD|rutR,False
nemR,nemA,rpoD|rutR,False
nimR,nimT,,False
norR,norV,fnr|ihfA|ihfB|narL|narP|nsrR|rpoN,False
norR,norW,fnr|ihfA|ihfB|narL|narP|nsrR|rpoN,False
nrdR,nrdA,argP|crp|dnaA|fis|hns|rpoD,False
nrdR,nrdB,argP|crp|dnaA|fis|hns|rpoD,False
nrdR,nrdD,fnr|hns|rpoD,False
nrdR,nrdE,fur|iscR|rpoD,False
nrdR,nrdF,fur|iscR|rpoD,False
nrdR,nrdG,fnr|hns|nac|rpoD,False
nrdR,nrdH,fur|iscR|rpoD,False
nrdR,nrdI,fur|iscR|rpoD,False
nrdR,yfaE,argP|crp|dnaA|fis|hns|nac|rpoD,False
nsrR,aceE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,aceF,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,bamE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,bdcA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,cdd,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,dkgB,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,dsdC,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,feaB,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,feaR,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,fhlA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,fliA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,fliZ,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,grxD,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,hcp,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hcr,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hmp,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,hycA,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycB,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycC,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycD,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycE,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycF,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycG,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycH,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hycI,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,hypA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,hypB,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,hypC,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,hypD,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,hypE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,ihfA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,infC,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,lrp,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,mepH,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,mhpT,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,moeA,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,moeB,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,ndh,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,norR,,False
nsrR,nrfA,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,nrfB,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,nrfC,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,nrfD,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,nrfE,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,nrfF,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,nrfG,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,pgpC,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,pheM,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,pheS,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,pheT,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,poxB,alpA|basR|btsR|glaR|glrR|modE|ptrR|rcdA,False
nsrR,rfe,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,rffC,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,rffG,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,rffH,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,rffM,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,rplT,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,rpmI,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,sodB,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,sufA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,sufB,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,sufC,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,sufD,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,sufE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,sufS,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,tadA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,tcyJ,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,tehA,glaR,False
nsrR,tehB,,False
nsrR,thrS,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,tsgA,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,waaH,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,wecB,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,wecC,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,wecE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,wecF,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,wzxE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,wzyE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,wzzE,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
nsrR,ydbD,alpA|basR|btsR|glaR|glrR|ptrR|rcdA,False
