cause,effect,nonident_cause,same_scc_after_removal,needs_intervention,min_break_set,min_break_size,rescuable_within_k,cut_verified
nac,ampD,cross_scc_blocked,False,False,[],0,True,True
nac,ansB,cross_scc_blocked,False,False,[],0,True,True
nac,ansP,cross_scc_blocked,False,False,[],0,True,True
nac,araE,cross_scc_blocked,False,False,[],0,True,True
nac,araF,cross_scc_blocked,False,False,[],0,True,True
nac,argO,cross_scc_blocked,False,False,[],0,True,True
nac,argU,cross_scc_blocked,False,False,[],0,True,True
nac,aroD,cross_scc_blocked,False,False,[],0,True,True
nac,aroF,cross_scc_blocked,False,False,[],0,True,True
nac,asnA,cross_scc_blocked,False,False,[],0,True,True
nac,asnC,cross_scc_blocked,False,False,[],0,True,True
nac,asnT,cross_scc_blocked,False,False,[],0,True,True
nac,asnV,cross_scc_blocked,False,False,[],0,True,True
nac,bfd,cross_scc_blocked,False,False,[],0,True,True
nac,bglB,cross_scc_blocked,False,False,[],0,True,True
nac,bglX,cross_scc_blocked,False,False,[],0,True,True
bolA,ampC,cross_scc_blocked,False,False,[],0,True,True
bolA,csgA,cross_scc_blocked,False,False,[],0,True,True
nac,bidA,cross_scc_blocked,False,False,[],0,True,True
nac,blc,cross_scc_blocked,False,False,[],0,True,True
nac,borD,cross_scc_blocked,False,False,[],0,True,True
nac,bssS,cross_scc_blocked,False,False,[],0,True,True
nac,caiF,cross_scc_blocked,False,False,[],0,True,True
nac,cbrB,cross_scc_blocked,False,False,[],0,True,True
nac,ccmA,cross_scc_blocked,False,False,[],0,True,True
nac,ccmB,cross_scc_blocked,False,False,[],0,True,True
nac,ccmH,cross_scc_blocked,False,False,[],0,True,True
nac,cfa,cross_scc_blocked,False,False,[],0,True,True
nac,cheA,cross_scc_blocked,False,False,[],0,True,True
nac,cho,cross_scc_blocked,False,False,[],0,True,True
nac,chpS,cross_scc_blocked,False,False,[],0,True,True
nac,cobT,cross_scc_blocked,False,False,[],0,True,True
nac,cobU,cross_scc_blocked,False,False,[],0,True,True
nac,codA,cross_scc_blocked,False,False,[],0,True,True
nac,codB,cross_scc_blocked,False,False,[],0,True,True
nac,cpdB,cross_scc_blocked,False,False,[],0,True,True
nac,csiE,cross_scc_blocked,False,False,[],0,True,True
nac,cycA,cross_scc_blocked,False,False,[],0,True,True
bolA,csgD,scc_edge_dissolved,False,False,[],0,True,True
bolA,csgE,cross_scc_blocked,False,False,[],0,True,True
nac,cydA,cross_scc_blocked,False,False,[],0,True,True
nac,cynR,cross_scc_blocked,False,False,[],0,True,True
nac,cynT,cross_scc_blocked,False,False,[],0,True,True
nac,cysJ,cross_scc_blocked,False,False,[],0,True,True
nac,dadA,cross_scc_blocked,False,False,[],0,True,True
nac,dapB,cross_scc_blocked,False,False,[],0,True,True
nac,ddlA,cross_scc_blocked,False,False,[],0,True,True
nac,ddpC,cross_scc_blocked,False,False,[],0,True,True
nac,dgcT,cross_scc_blocked,False,False,[],0,True,True
nac,dhaK,cross_scc_blocked,False,False,[],0,True,True
nac,dhaR,cross_scc_blocked,False,False,[],0,True,True
nac,dinJ,cross_scc_blocked,False,False,[],0,True,True
nac,dkgA,cross_scc_blocked,False,False,[],0,True,True
nac,dnaA,same_scc_long,True,True,"[""rpoH""]",1,True,True
nac,dppA,cross_scc_blocked,False,False,[],0,True,True
nac,dsbA,cross_scc_blocked,False,False,[],0,True,True
nac,dsbG,cross_scc_blocked,False,False,[],0,True,True
nac,eamA,cross_scc_blocked,False,False,[],0,True,True
nac,ecnB,cross_scc_blocked,False,False,[],0,True,True
nac,elfA,cross_scc_blocked,False,False,[],0,True,True
bolA,csgF,cross_scc_blocked,False,False,[],0,True,True
bolA,csgG,cross_scc_blocked,False,False,[],0,True,True
nac,emrK,cross_scc_blocked,False,False,[],0,True,True
nac,eutS,cross_scc_blocked,False,False,[],0,True,True
nac,evgA,same_scc_long,True,True,"[""gadX"", ""lrp""]",2,True,True
nac,exuT,cross_scc_blocked,False,False,[],0,True,True
nac,feaB,cross_scc_blocked,False,False,[],0,True,True
nac,feaR,cross_scc_blocked,False,False,[],0,True,True
nac,fepE,cross_scc_blocked,False,False,[],0,True,True
nac,fhuF,cross_scc_blocked,False,False,[],0,True,True
nac,fliC,cross_scc_blocked,False,False,[],0,True,True
nac,fliD,cross_scc_blocked,False,False,[],0,True,True
nac,ftnB,cross_scc_blocked,False,False,[],0,True,True
nac,fucA,cross_scc_blocked,False,False,[],0,True,True
nac,fumD,cross_scc_blocked,False,False,[],0,True,True
nac,gabD,cross_scc_blocked,False,False,[],0,True,True
nac,gabP,cross_scc_blocked,False,False,[],0,True,True
nac,gabT,cross_scc_blocked,False,False,[],0,True,True
nac,gadE,same_scc_long,True,True,"[""gadX"", ""lrp""]",2,True,True
nac,gadX,same_scc_long,True,True,"[""lrp"", ""rpoE"", ""rpoS""]",3,True,True
nac,gatA,cross_scc_blocked,False,False,[],0,True,True
nac,gcvT,cross_scc_blocked,False,False,[],0,True,True
bolA,dacC,cross_scc_blocked,False,False,[],0,True,True
bolA,fimH,cross_scc_blocked,False,False,[],0,True,True
nac,gdhA,cross_scc_blocked,False,False,[],0,True,True
nac,glaH,cross_scc_blocked,False,False,[],0,True,True
nac,glcA,cross_scc_blocked,False,False,[],0,True,True
nac,glpK,cross_scc_blocked,False,False,[],0,True,True
nac,gltA,cross_scc_blocked,False,False,[],0,True,True
nac,gltB,cross_scc_blocked,False,False,[],0,True,True
nac,gltD,cross_scc_blocked,False,False,[],0,True,True
nac,gltF,cross_scc_blocked,False,False,[],0,True,True
nac,gltP,cross_scc_blocked,False,False,[],0,True,True
nac,glxK,cross_scc_blocked,False,False,[],0,True,True
nac,gmk,cross_scc_blocked,False,False,[],0,True,True
nac,gor,cross_scc_blocked,False,False,[],0,True,True
nac,groS,cross_scc_blocked,False,False,[],0,True,True
nac,gspG,cross_scc_blocked,False,False,[],0,True,True
nac,gspH,cross_scc_blocked,False,False,[],0,True,True
nac,gspM,cross_scc_blocked,False,False,[],0,True,True
nac,gspO,cross_scc_blocked,False,False,[],0,True,True
nac,hcaE,cross_scc_blocked,False,False,[],0,True,True
nac,hcaR,cross_scc_blocked,False,False,[],0,True,True
nac,hchA,cross_scc_blocked,False,False,[],0,True,True
bolA,mreB,cross_scc_blocked,False,False,[],0,True,True
bolA,mreC,cross_scc_blocked,False,False,[],0,True,True
nac,hemB,cross_scc_blocked,False,False,[],0,True,True
nac,hemH,cross_scc_blocked,False,False,[],0,True,True
nac,hemN,cross_scc_blocked,False,False,[],0,True,True
nac,hfq,cross_scc_blocked,False,False,[],0,True,True
nac,hofC,cross_scc_blocked,False,False,[],0,True,True
nac,hprR,cross_scc_blocked,False,False,[],0,True,True
nac,htpG,cross_scc_blocked,False,False,[],0,True,True
nac,htpX,cross_scc_blocked,False,False,[],0,True,True
nac,htrE,cross_scc_blocked,False,False,[],0,True,True
nac,hupA,cross_scc_blocked,False,False,[],0,True,True
nac,ibpA,cross_scc_blocked,False,False,[],0,True,True
nac,icd,cross_scc_blocked,False,False,[],0,True,True
nac,ilvL,cross_scc_blocked,False,False,[],0,True,True
nac,ilvN,cross_scc_blocked,False,False,[],0,True,True
nac,insK,cross_scc_blocked,False,False,[],0,True,True
nac,iraP,cross_scc_blocked,False,False,[],0,True,True
nac,katG,cross_scc_blocked,False,False,[],0,True,True
argR,aroK,cross_scc_blocked,False,False,[],0,True,True
argR,aroP,cross_scc_blocked,False,False,[],0,True,True
argR,artI,cross_scc_blocked,False,False,[],0,True,True
bolA,mreD,cross_scc_blocked,False,False,[],0,True,True
pdhR,pdhR,self_loop,True,True,[],0,False,False
argR,artJ,cross_scc_blocked,False,False,[],0,True,True
argR,artM,cross_scc_blocked,False,False,[],0,True,True
argR,artP,cross_scc_blocked,False,False,[],0,True,True
argR,artQ,cross_scc_blocked,False,False,[],0,True,True
argR,astA,cross_scc_blocked,False,False,[],0,True,True
argR,astB,cross_scc_blocked,False,False,[],0,True,True
argR,astC,cross_scc_blocked,False,False,[],0,True,True
argR,astD,cross_scc_blocked,False,False,[],0,True,True
argR,astE,cross_scc_blocked,False,False,[],0,True,True
argR,carA,cross_scc_blocked,False,False,[],0,True,True
argR,carB,cross_scc_blocked,False,False,[],0,True,True
argR,cvpA,cross_scc_blocked,False,False,[],0,True,True
argR,dacC,cross_scc_blocked,False,False,[],0,True,True
argR,dps,cross_scc_blocked,False,False,[],0,True,True
argR,eutS,cross_scc_blocked,False,False,[],0,True,True
argR,ftsZ,cross_scc_blocked,False,False,[],0,True,True
argR,gltB,cross_scc_blocked,False,False,[],0,True,True
argR,gltD,cross_scc_blocked,False,False,[],0,True,True
argR,gltF,cross_scc_blocked,False,False,[],0,True,True
argR,gltP,cross_scc_blocked,False,False,[],0,True,True
fadR,fadR,self_loop,True,True,[],0,False,False
hcaR,hcaR,self_loop,True,True,[],0,False,False
argR,hchA,cross_scc_blocked,False,False,[],0,True,True
argR,hisJ,cross_scc_blocked,False,False,[],0,True,True
argR,hisL,cross_scc_blocked,False,False,[],0,True,True
argR,hisM,cross_scc_blocked,False,False,[],0,True,True
argR,hisP,cross_scc_blocked,False,False,[],0,True,True
argR,hisQ,cross_scc_blocked,False,False,[],0,True,True
argR,infB,cross_scc_blocked,False,False,[],0,True,True
argR,lrp,two_cycle,True,True,[],0,False,False
argR,lysO,cross_scc_blocked,False,False,[],0,True,True
argR,metY,cross_scc_blocked,False,False,[],0,True,True
argR,mukE,cross_scc_blocked,False,False,[],0,True,True
argR,nusA,cross_scc_blocked,False,False,[],0,True,True
argR,pfkB,cross_scc_blocked,False,False,[],0,True,True
argR,pnp,cross_scc_blocked,False,False,[],0,True,True
argR,potF,cross_scc_blocked,False,False,[],0,True,True
argR,puuB,cross_scc_blocked,False,False,[],0,True,True
argR,pyrL,cross_scc_blocked,False,False,[],0,True,True
argR,rbfA,cross_scc_blocked,False,False,[],0,True,True
argR,rimP,cross_scc_blocked,False,False,[],0,True,True
argR,rpsO,cross_scc_blocked,False,False,[],0,True,True
flhC,fliE,cross_scc_blocked,False,False,[],0,True,True
flhC,fliF,cross_scc_blocked,False,False,[],0,True,True
cadC,cadC,self_loop,True,True,[],0,False,False
cdaR,cdaR,self_loop,True,True,[],0,False,False
argR,stpA,same_scc_long,True,True,"[""gadE""]",1,True,True
argR,truB,cross_scc_blocked,False,False,[],0,True,True
argR,waaA,cross_scc_blocked,False,False,[],0,True,True
argR,yaaU,cross_scc_blocked,False,False,[],0,True,True
argR,yfcC,cross_scc_blocked,False,False,[],0,True,True
argR,yffB,cross_scc_blocked,False,False,[],0,True,True
argR,yhcC,cross_scc_blocked,False,False,[],0,True,True
betI,betI,self_loop,True,True,[],0,False,False
dpiA,dpiA,self_loop,True,True,[],0,False,False
fnr,aceE,cross_scc_blocked,False,False,[],0,True,True
fnr,aceF,cross_scc_blocked,False,False,[],0,True,True
fnr,ackA,cross_scc_blocked,False,False,[],0,True,True
fnr,acnA,cross_scc_blocked,False,False,[],0,True,True
fnr,acrE,cross_scc_blocked,False,False,[],0,True,True
fnr,acrF,cross_scc_blocked,False,False,[],0,True,True
fnr,adhE,cross_scc_blocked,False,False,[],0,True,True
fnr,aer,cross_scc_blocked,False,False,[],0,True,True
fnr,aldA,cross_scc_blocked,False,False,[],0,True,True
fnr,amtB,cross_scc_blocked,False,False,[],0,True,True
fnr,ansB,cross_scc_blocked,False,False,[],0,True,True
cecR,cecR,self_loop,True,True,[],0,False,False
chbR,chbR,self_loop,True,True,[],0,False,False
fnr,arcA,two_cycle,True,True,[],0,False,False
fnr,aroP,cross_scc_blocked,False,False,[],0,True,True
fnr,aspA,cross_scc_blocked,False,False,[],0,True,True
fnr,aspC,cross_scc_blocked,False,False,[],0,True,True
fnr,bcsB,cross_scc_blocked,False,False,[],0,True,True
fnr,bcsZ,cross_scc_blocked,False,False,[],0,True,True
fnr,bidA,cross_scc_blocked,False,False,[],0,True,True
fnr,cadC,cross_scc_blocked,False,False,[],0,True,True
fnr,caiA,cross_scc_blocked,False,False,[],0,True,True
fnr,caiB,cross_scc_blocked,False,False,[],0,True,True
fnr,caiC,cross_scc_blocked,False,False,[],0,True,True
fnr,caiD,cross_scc_blocked,False,False,[],0,True,True
fnr,caiE,cross_scc_blocked,False,False,[],0,True,True
fnr,caiF,cross_scc_blocked,False,False,[],0,True,True
fnr,caiT,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmA,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmB,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmC,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmD,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmE,cross_scc_blocked,False,False,[],0,True,True
citR,citR,self_loop,True,True,[],0,False,False
cpxR,acrD,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmF,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmG,cross_scc_blocked,False,False,[],0,True,True
fnr,ccmH,cross_scc_blocked,False,False,[],0,True,True
fnr,ccp,cross_scc_blocked,False,False,[],0,True,True
fnr,cheB,cross_scc_blocked,False,False,[],0,True,True
fnr,cheR,cross_scc_blocked,False,False,[],0,True,True
fnr,cheY,cross_scc_blocked,False,False,[],0,True,True
fnr,cheZ,cross_scc_blocked,False,False,[],0,True,True
fnr,citC,cross_scc_blocked,False,False,[],0,True,True
fnr,citD,cross_scc_blocked,False,False,[],0,True,True
fnr,citE,cross_scc_blocked,False,False,[],0,True,True
fnr,citF,cross_scc_blocked,False,False,[],0,True,True
fnr,citG,cross_scc_blocked,False,False,[],0,True,True
fnr,citX,cross_scc_blocked,False,False,[],0,True,True
fnr,cydA,cross_scc_blocked,False,False,[],0,True,True
fnr,cydB,cross_scc_blocked,False,False,[],0,True,True
fnr,cydC,cross_scc_blocked,False,False,[],0,True,True
fnr,cydD,cross_scc_blocked,False,False,[],0,True,True
fnr,cyoA,cross_scc_blocked,False,False,[],0,True,True
fnr,cyoB,cross_scc_blocked,False,False,[],0,True,True
cpxR,acs,cross_scc_blocked,False,False,[],0,True,True
cpxR,appC,cross_scc_blocked,False,False,[],0,True,True
fnr,cyoC,cross_scc_blocked,False,False,[],0,True,True
fnr,cyoD,cross_scc_blocked,False,False,[],0,True,True
fnr,cyoE,cross_scc_blocked,False,False,[],0,True,True
fnr,cysG,cross_scc_blocked,False,False,[],0,True,True
fnr,dcuA,cross_scc_blocked,False,False,[],0,True,True
fnr,dcuB,cross_scc_blocked,False,False,[],0,True,True
fnr,dcuC,cross_scc_blocked,False,False,[],0,True,True
fnr,dcuR,cross_scc_blocked,False,False,[],0,True,True
fnr,dcuS,cross_scc_blocked,False,False,[],0,True,True
fnr,dmsA,cross_scc_blocked,False,False,[],0,True,True
fnr,dmsB,cross_scc_blocked,False,False,[],0,True,True
fnr,dmsC,cross_scc_blocked,False,False,[],0,True,True
fnr,dmsD,cross_scc_blocked,False,False,[],0,True,True
fnr,dpiA,cross_scc_blocked,False,False,[],0,True,True
fnr,dpiB,cross_scc_blocked,False,False,[],0,True,True
fnr,dppA,cross_scc_blocked,False,False,[],0,True,True
fnr,dppB,cross_scc_blocked,False,False,[],0,True,True
fnr,dppC,cross_scc_blocked,False,False,[],0,True,True
fnr,dppD,cross_scc_blocked,False,False,[],0,True,True
fnr,dppF,cross_scc_blocked,False,False,[],0,True,True
cpxR,aroG,cross_scc_blocked,False,False,[],0,True,True
cpxR,ascF,cross_scc_blocked,False,False,[],0,True,True
fnr,emrK,cross_scc_blocked,False,False,[],0,True,True
fnr,emrY,cross_scc_blocked,False,False,[],0,True,True
fnr,entF,cross_scc_blocked,False,False,[],0,True,True
fnr,fdhF,cross_scc_blocked,False,False,[],0,True,True
fnr,fdnG,cross_scc_blocked,False,False,[],0,True,True
fnr,fdnH,cross_scc_blocked,False,False,[],0,True,True
fnr,fdnI,cross_scc_blocked,False,False,[],0,True,True
fnr,feoA,cross_scc_blocked,False,False,[],0,True,True
fnr,feoB,cross_scc_blocked,False,False,[],0,True,True
fnr,feoC,cross_scc_blocked,False,False,[],0,True,True
fnr,fepE,cross_scc_blocked,False,False,[],0,True,True
fnr,fes,cross_scc_blocked,False,False,[],0,True,True
fnr,fhlA,cross_scc_blocked,False,False,[],0,True,True
fnr,fixA,cross_scc_blocked,False,False,[],0,True,True
fnr,fixB,cross_scc_blocked,False,False,[],0,True,True
fnr,fixC,cross_scc_blocked,False,False,[],0,True,True
fnr,fixX,cross_scc_blocked,False,False,[],0,True,True
fnr,fnr,self_loop,True,True,"[""arcA"", ""fur"", ""ihfA"", ""ihfB"", ""rpoD""]",5,False,False
fnr,focA,cross_scc_blocked,False,False,[],0,True,True
fnr,focB,cross_scc_blocked,False,False,[],0,True,True
cpxR,astC,cross_scc_blocked,False,False,[],0,True,True
cpxR,atpB,cross_scc_blocked,False,False,[],0,True,True
fnr,frdA,cross_scc_blocked,False,False,[],0,True,True
fnr,frdB,cross_scc_blocked,False,False,[],0,True,True
fnr,frdC,cross_scc_blocked,False,False,[],0,True,True
fnr,frdD,cross_scc_blocked,False,False,[],0,True,True
fnr,fumA,cross_scc_blocked,False,False,[],0,True,True
fnr,fumB,cross_scc_blocked,False,False,[],0,True,True
fnr,fumC,cross_scc_blocked,False,False,[],0,True,True
fnr,gadA,cross_scc_blocked,False,False,[],0,True,True
fnr,gadW,same_scc_long,True,True,"[""gadX"", ""lrp""]",2,True,True
fnr,gadX,same_scc_long,True,True,"[""lrp"", ""rpoE"", ""rpoS""]",3,True,True
fnr,garD,cross_scc_blocked,False,False,[],0,True,True
fnr,garK,cross_scc_blocked,False,False,[],0,True,True
fnr,garL,cross_scc_blocked,False,False,[],0,True,True
fnr,garP,cross_scc_blocked,False,False,[],0,True,True
fnr,garR,cross_scc_blocked,False,False,[],0,True,True
fnr,gcvH,cross_scc_blocked,False,False,[],0,True,True
fnr,gcvP,cross_scc_blocked,False,False,[],0,True,True
fnr,gcvT,cross_scc_blocked,False,False,[],0,True,True
fnr,gdhA,cross_scc_blocked,False,False,[],0,True,True
fnr,glnD,cross_scc_blocked,False,False,[],0,True,True
cpxR,atpI,cross_scc_blocked,False,False,[],0,True,True
cpxR,bacA,cross_scc_blocked,False,False,[],0,True,True
fnr,glnK,cross_scc_blocked,False,False,[],0,True,True
fnr,glpA,cross_scc_blocked,False,False,[],0,True,True
fnr,glpB,cross_scc_blocked,False,False,[],0,True,True
fnr,glpC,cross_scc_blocked,False,False,[],0,True,True
fnr,glpQ,cross_scc_blocked,False,False,[],0,True,True
nac,kbaY,cross_scc_blocked,False,False,[],0,True,True
nac,kbl,cross_scc_blocked,False,False,[],0,True,True
nac,kdsA,cross_scc_blocked,False,False,[],0,True,True
nac,leuL,cross_scc_blocked,False,False,[],0,True,True
nac,leuO,same_scc_long,True,True,"[""gadE""]",1,True,True
nac,leuU,cross_scc_blocked,False,False,[],0,True,True
nac,livH,cross_scc_blocked,False,False,[],0,True,True
nac,livK,cross_scc_blocked,False,False,[],0,True,True
nac,livM,cross_scc_blocked,False,False,[],0,True,True
nac,lrp,two_cycle,True,True,[],0,False,False
nac,lysA,cross_scc_blocked,False,False,[],0,True,True
nac,lysP,cross_scc_blocked,False,False,[],0,True,True
nac,lysR,cross_scc_blocked,False,False,[],0,True,True
nac,lysU,cross_scc_blocked,False,False,[],0,True,True
nac,malI,cross_scc_blocked,False,False,[],0,True,True
cpxR,baeR,cross_scc_blocked,False,False,[],0,True,True
cpxR,baeS,cross_scc_blocked,False,False,[],0,True,True
nac,malY,cross_scc_blocked,False,False,[],0,True,True
nac,map,cross_scc_blocked,False,False,[],0,True,True
nac,marR,cross_scc_blocked,False,False,[],0,True,True
nac,mcbA,cross_scc_blocked,False,False,[],0,True,True
nac,mdtE,cross_scc_blocked,False,False,[],0,True,True
nac,metE,cross_scc_blocked,False,False,[],0,True,True
nac,metR,cross_scc_blocked,False,False,[],0,True,True
nac,metY,cross_scc_blocked,False,False,[],0,True,True
nac,mglA,cross_scc_blocked,False,False,[],0,True,True
nac,mglB,cross_scc_blocked,False,False,[],0,True,True
nac,mgtS,cross_scc_blocked,False,False,[],0,True,True
nac,mioC,cross_scc_blocked,False,False,[],0,True,True
nac,mnmG,cross_scc_blocked,False,False,[],0,True,True
nac,mntH,cross_scc_blocked,False,False,[],0,True,True
nac,moeA,cross_scc_blocked,False,False,[],0,True,True
nac,mreC,cross_scc_blocked,False,False,[],0,True,True
nac,msrA,cross_scc_blocked,False,False,[],0,True,True
nac,nac,self_loop,True,True,"[""fnr"", ""fur"", ""glnG"", ""lrp"", ""rpoN""]",5,False,False
nac,nadC,cross_scc_blocked,False,False,[],0,True,True
nac,nanA,cross_scc_blocked,False,False,[],0,True,True
cpxR,bamE,cross_scc_blocked,False,False,[],0,True,True
cpxR,btsT,cross_scc_blocked,False,False,[],0,True,True
nac,nanK,cross_scc_blocked,False,False,[],0,True,True
nac,napB,cross_scc_blocked,False,False,[],0,True,True
nac,napC,cross_scc_blocked,False,False,[],0,True,True
nac,narK,cross_scc_blocked,False,False,[],0,True,True
nac,narX,cross_scc_blocked,False,False,[],0,True,True
nac,nfrB,cross_scc_blocked,False,False,[],0,True,True
nac,nlpE,cross_scc_blocked,False,False,[],0,True,True
nac,nrdG,cross_scc_blocked,False,False,[],0,True,True
nac,nrfF,cross_scc_blocked,False,False,[],0,True,True
nac,nrfG,cross_scc_blocked,False,False,[],0,True,True
cpxR,carA,cross_scc_blocked,False,False,[],0,True,True
cpxR,carB,cross_scc_blocked,False,False,[],0,True,True
nac,nupC,cross_scc_blocked,False,False,[],0,True,True
nac,nusA,cross_scc_blocked,False,False,[],0,True,True
nac,nusB,cross_scc_blocked,False,False,[],0,True,True
nac,ompA,cross_scc_blocked,False,False,[],0,True,True
nac,ompF,cross_scc_blocked,False,False,[],0,True,True
nac,ompN,cross_scc_blocked,False,False,[],0,True,True
nac,ompR,same_scc_long,True,True,"[""fur"", ""gadE""]",2,True,True
nac,ompT,cross_scc_blocked,False,False,[],0,True,True
nac,oppA,cross_scc_blocked,False,False,[],0,True,True
nac,oppC,cross_scc_blocked,False,False,[],0,True,True
flhC,fliG,cross_scc_blocked,False,False,[],0,True,True
flhC,fliH,cross_scc_blocked,False,False,[],0,True,True
cpxR,casA,cross_scc_blocked,False,False,[],0,True,True
cpxR,cbl,cross_scc_blocked,False,False,[],0,True,True
nac,ortT,cross_scc_blocked,False,False,[],0,True,True
nac,osmB,cross_scc_blocked,False,False,[],0,True,True
nac,osmY,cross_scc_blocked,False,False,[],0,True,True
nac,patD,cross_scc_blocked,False,False,[],0,True,True
nac,pdeC,cross_scc_blocked,False,False,[],0,True,True
nac,pdeF,cross_scc_blocked,False,False,[],0,True,True
nac,pdeL,cross_scc_blocked,False,False,[],0,True,True
nac,pfkB,cross_scc_blocked,False,False,[],0,True,True
nac,pgaA,cross_scc_blocked,False,False,[],0,True,True
nac,phoB,same_scc_long,True,True,"[""crp"", ""gadX"", ""lrp"", ""rpoD""]",4,False,True
cpxR,cheA,cross_scc_blocked,False,False,[],0,True,True
cpxR,cheW,cross_scc_blocked,False,False,[],0,True,True
nac,phoH,cross_scc_blocked,False,False,[],0,True,True
nac,pitB,cross_scc_blocked,False,False,[],0,True,True
nac,pldA,cross_scc_blocked,False,False,[],0,True,True
nac,pntA,cross_scc_blocked,False,False,[],0,True,True
nac,polA,cross_scc_blocked,False,False,[],0,True,True
nac,ppc,cross_scc_blocked,False,False,[],0,True,True
nac,ppdC,cross_scc_blocked,False,False,[],0,True,True
nac,prfC,cross_scc_blocked,False,False,[],0,True,True
nac,pstC,cross_scc_blocked,False,False,[],0,True,True
nac,pstS,cross_scc_blocked,False,False,[],0,True,True
cpxR,cpxA,cross_scc_blocked,False,False,[],0,True,True
cpxR,cpxP,cross_scc_blocked,False,False,[],0,True,True
nac,ptrA,cross_scc_blocked,False,False,[],0,True,True
nac,pyrL,cross_scc_blocked,False,False,[],0,True,True
nac,rcsA,same_scc_long,True,True,"[""gadE""]",1,True,True
nac,rep,cross_scc_blocked,False,False,[],0,True,True
nac,rflP,cross_scc_blocked,False,False,[],0,True,True
nac,rhtA,cross_scc_blocked,False,False,[],0,True,True
nac,rimP,cross_scc_blocked,False,False,[],0,True,True
nac,rnlB,cross_scc_blocked,False,False,[],0,True,True
nac,rplU,cross_scc_blocked,False,False,[],0,True,True
nac,rpoZ,cross_scc_blocked,False,False,[],0,True,True
cpxR,cpxR,self_loop,True,True,"[""rpoD"", ""rpoS""]",2,True,False
cpxR,csgA,cross_scc_blocked,False,False,[],0,True,True
nac,rsd,cross_scc_blocked,False,False,[],0,True,True
nac,rutB,cross_scc_blocked,False,False,[],0,True,True
nac,sbcD,cross_scc_blocked,False,False,[],0,True,True
nac,scpB,cross_scc_blocked,False,False,[],0,True,True
nac,sdaA,cross_scc_blocked,False,False,[],0,True,True
nac,sdhC,cross_scc_blocked,False,False,[],0,True,True
nac,sdiA,same_scc_long,True,True,"[""gadW""]",1,True,True
nac,secG,cross_scc_blocked,False,False,[],0,True,True
nac,serA,cross_scc_blocked,False,False,[],0,True,True
nac,shiA,cross_scc_blocked,False,False,[],0,True,True
cpxR,csgB,cross_scc_blocked,False,False,[],0,True,True
cpxR,csgC,cross_scc_blocked,False,False,[],0,True,True
nac,shoB,cross_scc_blocked,False,False,[],0,True,True
nac,spf,cross_scc_blocked,False,False,[],0,True,True
nac,srlR,cross_scc_blocked,False,False,[],0,True,True
nac,ssuE,cross_scc_blocked,False,False,[],0,True,True
nac,sucA,cross_scc_blocked,False,False,[],0,True,True
nac,tauA,cross_scc_blocked,False,False,[],0,True,True
nac,tdcA,cross_scc_blocked,False,False,[],0,True,True
nac,tfaQ,cross_scc_blocked,False,False,[],0,True,True
nac,tff,cross_scc_blocked,False,False,[],0,True,True
nac,thiL,cross_scc_blocked,False,False,[],0,True,True
cpxR,csgD,same_scc_long,True,True,"[""gadE""]",1,True,True
cpxR,csgE,cross_scc_blocked,False,False,[],0,True,True
nac,thrS,cross_scc_blocked,False,False,[],0,True,True
nac,tnaA,cross_scc_blocked,False,False,[],0,True,True
nac,tnaB,cross_scc_blocked,False,False,[],0,True,True
nac,tnaC,cross_scc_blocked,False,False,[],0,True,True
nac,tolB,cross_scc_blocked,False,False,[],0,True,True
nac,tomB,cross_scc_blocked,False,False,[],0,True,True
nac,torA,cross_scc_blocked,False,False,[],0,True,True
nac,trxB,cross_scc_blocked,False,False,[],0,True,True
nac,ubiA,cross_scc_blocked,False,False,[],0,True,True
nac,ubiT,cross_scc_blocked,False,False,[],0,True,True
cpxR,csgF,cross_scc_blocked,False,False,[],0,True,True
cpxR,csgG,cross_scc_blocked,False,False,[],0,True,True
nac,uspA,cross_scc_blocked,False,False,[],0,True,True
nac,uvrY,cross_scc_blocked,False,False,[],0,True,True
nac,uxaC,cross_scc_blocked,False,False,[],0,True,True
nac,waaF,cross_scc_blocked,False,False,[],0,True,True
nac,waaG,cross_scc_blocked,False,False,[],0,True,True
nac,wrbA,cross_scc_blocked,False,False,[],0,True,True
nac,wza,cross_scc_blocked,False,False,[],0,True,True
nac,wzb,cross_scc_blocked,False,False,[],0,True,True
nac,wzc,cross_scc_blocked,False,False,[],0,True,True
nac,wzzE,cross_scc_blocked,False,False,[],0,True,True
cpxR,cspA,same_scc_long,True,True,"[""hns""]",1,True,True
cpxR,degP,cross_scc_blocked,False,False,[],0,True,True
nac,xapR,cross_scc_blocked,False,False,[],0,True,True
nac,xdhA,cross_scc_blocked,False,False,[],0,True,True
nac,yafD,cross_scc_blocked,False,False,[],0,True,True
nac,yafN,cross_scc_blocked,False,False,[],0,True,True
nac,yafO,cross_scc_blocked,False,False,[],0,True,True
nac,yafQ,cross_scc_blocked,False,False,[],0,True,True
nac,yagU,cross_scc_blocked,False,False,[],0,True,True
