cause,effect,status,adjustment_set,same_scc,timed_out
basR,glpC,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
basR,hha,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
basR,putA,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
basR,qseB,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
basR,qseC,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
basR,tomB,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
basR,waaH,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
basR,yrbL,identifiable,alpA|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
csgD,csgA,unidentifiable,,False,False
csgD,csgB,unidentifiable,,False,False
csgD,csgC,unidentifiable,,False,False
csgD,csgD,unidentifiable,,True,False
csgD,csgE,unidentifiable,,False,False
csgD,csgF,unidentifiable,,False,False
csgD,csgG,unidentifiable,,False,False
csgD,csgI,unidentifiable,,False,False
csgD,dgcC,unidentifiable,,False,False
csgD,flgM,unidentifiable,,False,False
csgD,flgN,unidentifiable,,False,False
csgD,fliA,unidentifiable,,True,False
csgD,fliE,unidentifiable,,False,False
csgD,fliF,unidentifiable,,False,False
csgD,fliG,unidentifiable,,False,False
csgD,fliH,unidentifiable,,False,False
csgD,fliI,unidentifiable,,False,False
csgD,fliJ,unidentifiable,,False,False
csgD,fliK,unidentifiable,,False,False
csgD,fliZ,unidentifiable,,True,False
csgD,iraP,unidentifiable,,False,False
csgD,nlpA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
csgD,pepD,unidentifiable,,False,False
csgD,tcyJ,unidentifiable,,False,False
csgD,ubiT,unidentifiable,,False,False
csgD,wrbA,unidentifiable,,False,False
csgD,yccJ,unidentifiable,,False,False
csgD,yhbS,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
qseB,dnaA,unidentifiable,,True,False
qseB,feaR,unidentifiable,,False,False
qseB,fimA,unidentifiable,,False,False
qseB,fimC,unidentifiable,,False,False
qseB,fimD,unidentifiable,,False,False
qseB,fimF,unidentifiable,,False,False
qseB,fimG,unidentifiable,,False,False
qseB,fimH,unidentifiable,,False,False
qseB,fimI,unidentifiable,,False,False
qseB,flhC,unidentifiable,,True,False
qseB,flhD,unidentifiable,,True,False
qseB,qseB,unidentifiable,,True,False
qseB,qseC,unidentifiable,,False,False
bglG,bglB,identifiable,bglJ|crp|fis|hns|leuO|nac|rcsB|stpA,False,False
bglG,bglF,identifiable,bglJ|crp|fis|hns|leuO|rcsB|stpA,False,False
bglG,bglG,unidentifiable,,True,False
bglJ,bglB,unidentifiable,,False,False
bglJ,bglF,unidentifiable,,False,False
bglJ,bglG,unidentifiable,,False,False
bglJ,leuO,unidentifiable,,True,False
bglJ,sfsB,unidentifiable,,False,False
bglJ,yecT,unidentifiable,,False,False
bglJ,yehF,unidentifiable,,False,False
bglJ,ygiZ,unidentifiable,,False,False
bglJ,yidL,unidentifiable,,False,False
bglJ,ynbA,unidentifiable,,False,False
bglJ,ynbB,unidentifiable,,False,False
bglJ,ynbC,unidentifiable,,False,False
bglJ,ynbD,unidentifiable,,False,False
bglJ,ynjI,unidentifiable,,False,False
bglJ,yqhG,unidentifiable,,False,False
leuO,bglB,unidentifiable,,False,False
leuO,bglF,unidentifiable,,False,False
leuO,bglG,unidentifiable,,False,False
leuO,bglJ,unidentifiable,,True,False
leuO,cadC,unidentifiable,,False,False
leuO,cas1,unidentifiable,,False,False
leuO,cas2,unidentifiable,,False,False
leuO,casA,unidentifiable,,False,False
leuO,casB,unidentifiable,,False,False
leuO,casC,unidentifiable,,False,False
leuO,casD,unidentifiable,,False,False
leuO,casE,unidentifiable,,False,False
leuO,gltF,unidentifiable,,False,False
leuO,leuA,unidentifiable,,False,False
leuO,leuB,unidentifiable,,False,False
leuO,leuC,unidentifiable,,False,False
leuO,leuD,unidentifiable,,False,False
leuO,leuL,unidentifiable,,False,False
leuO,leuO,unidentifiable,,True,False
leuO,ybeQ,unidentifiable,,False,False
leuO,yghR,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
leuO,yghS,unidentifiable,,False,False
leuO,yjjQ,unidentifiable,,True,False
birA,bioA,identifiable,rpoD,False,False
birA,bioB,identifiable,rpoD,False,False
birA,bioC,identifiable,rpoD,False,False
birA,bioD,identifiable,rpoD,False,False
birA,bioF,identifiable,rpoD,False,False
bluR,ariR,identifiable,cysB|marA|rpoD|rpoS|srsR,False,False
bluR,ycgZ,identifiable,marA|rpoD|rpoS|srsR,False,False
bluR,ymgA,identifiable,marA|rpoD|rpoS|srsR,False,False
bluR,ymgC,identifiable,marA|rpoD|rpoS|srsR,False,False
bolA,ampC,unidentifiable,,False,False
bolA,csgA,unidentifiable,,False,False
bolA,csgD,unidentifiable,,True,False
bolA,csgE,unidentifiable,,False,False
bolA,csgF,unidentifiable,,False,False
bolA,csgG,unidentifiable,,False,False
bolA,dacC,unidentifiable,,False,False
bolA,fimH,unidentifiable,,False,False
bolA,mreB,unidentifiable,,False,False
bolA,mreC,unidentifiable,,False,False
bolA,mreD,unidentifiable,,False,False
btsR,aceE,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,aceF,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,btsT,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,csgA,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,csgB,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,csgC,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,csgD,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,csgE,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,csgF,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,csgG,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,cspC,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,lpd,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,mdh,identifiable,alpA|basR|glaR|glrR|modE|nsrR|ptrR|rcdA,False,False
btsR,pdhR,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
btsR,yobF,identifiable,alpA|basR|glaR|glrR|nsrR|ptrR|rcdA,False,False
pdhR,aceE,identifiable,arcA|btsR|cra|crp|fnr|glaR|nsrR|ompR|rpoD|rpoS,False,False
pdhR,aceF,identifiable,arcA|btsR|cra|crp|fnr|glaR|nsrR|ompR|rpoD|rpoS,False,False
pdhR,acpP,identifiable,arcA|btsR|cra|crp|fnr|glaR|ompR|rpoD|rpoS,False,False
pdhR,cyoA,identifiable,arcA|btsR|cra|crp|cusR|fis|fnr|fur|gadE|glaR|hprR|ompR|rpoD|rpoS,False,False
pdhR,cyoB,identifiable,arcA|btsR|cra|crp|cusR|fis|fnr|fur|gadE|glaR|hprR|ompR|rpoD|rpoS,False,False
pdhR,cyoC,identifiable,arcA|btsR|cra|crp|cusR|fis|fnr|fur|gadE|glaR|hprR|ompR|rpoD|rpoS,False,False
pdhR,cyoD,identifiable,arcA|btsR|cra|crp|cusR|fis|fnr|fur|gadE|glaR|hprR|ompR|rpoD|rpoS,False,False
pdhR,cyoE,identifiable,arcA|btsR|cra|crp|cusR|fis|fnr|fur|gadE|glaR|hprR|ompR|rpoD|rpoS,False,False
pdhR,ddlB,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,fadE,identifiable,arcA|btsR|cpxR|cra|crp|fadR|fnr|glaR|lldR|ompR|rpoD|rpoS,False,False
pdhR,fadH,identifiable,arcA|btsR|cra|crp|fadR|fnr|glaR|hipB|ompR|rpoD|rpoS,False,False
pdhR,fadL,identifiable,arcA|btsR|cra|crp|fadR|fnr|glaR|lldR|lrp|ompR|phoP|rob|rpoD|rpoN|rpoS,False,False
pdhR,fadM,identifiable,btsR|cra|crp|fadR|fnr|glaR|ompR|rpoD|rpoE|rpoS,False,False
pdhR,fecA,identifiable,btsR|cra|crp|fecI|fnr|fur|glaR|hypT|ompR|rpoD|rpoS,False,False
pdhR,fecB,identifiable,btsR|cra|crp|fecI|fnr|fur|glaR|hypT|ompR|rpoD|rpoS,False,False
pdhR,fecC,identifiable,btsR|cra|crp|fecI|fnr|fur|glaR|hypT|ompR|rpoD|rpoS,False,False
pdhR,fecD,identifiable,btsR|cra|crp|fecI|fnr|fur|glaR|hypT|ompR|rpoD|rpoS,False,False
pdhR,fecE,identifiable,btsR|cra|crp|fecI|fnr|fur|glaR|hypT|ompR|rpoD|rpoS,False,False
pdhR,ftsA,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rcsB|rpoD|rpoS|sdiA,False,False
pdhR,ftsI,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,ftsL,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,ftsQ,identifiable,btsR|cra|crp|fnr|glaR|lexA|lrp|ompR|rpoD|rpoS|sdiA,False,False
pdhR,ftsW,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,ftsZ,identifiable,argR|btsR|cra|crp|dicF|fnr|glaR|lexA|ompR|rcsB|rpoD|rpoS|sdiA,False,False
pdhR,fumD,identifiable,btsR|cra|crp|fnr|glaR|nac|ompR|rpoD|rpoS,False,False
pdhR,glcA,identifiable,arcA|btsR|cra|crp|fnr|glaR|glcC|ihfA|ihfB|lrp|nac|ompR|rpoD|rpoS,False,False
pdhR,glcB,identifiable,arcA|btsR|cra|crp|fnr|glaR|glcC|ihfA|ihfB|ompR|rpoD|rpoS,False,False
pdhR,glcD,identifiable,arcA|btsR|cra|crp|fnr|glaR|glcC|ihfA|ihfB|lldR|ompR|rpoD|rpoS,False,False
pdhR,glcE,identifiable,arcA|btsR|cra|crp|fnr|glaR|glcC|ihfA|ihfB|ompR|rpoD|rpoS,False,False
pdhR,glcF,identifiable,arcA|btsR|cra|crp|fnr|glaR|glcC|ihfA|ihfB|ompR|rpoD|rpoS,False,False
pdhR,glcG,identifiable,arcA|btsR|cra|crp|fnr|glaR|glcC|ihfA|ihfB|ompR|rpoD|rpoS,False,False
pdhR,gmhA,identifiable,btsR|cpxR|cra|crp|fnr|glaR|ompR|rpoD|rpoS,False,False
pdhR,grcA,identifiable,arcA|btsR|cra|crp|fis|fnr|fur|glaR|ompR|rpoD|rpoS,False,False
pdhR,hemL,identifiable,btsR|cra|crp|fliA|fnr|glaR|ompR|phoP|rpoD|rpoS,False,False
pdhR,hha,identifiable,basR|btsR|cpxR|cra|crp|fnr|glaR|ompR|rpoD|rpoS,False,False
pdhR,lldP,identifiable,arcA|btsR|cra|crp|fnr|glaR|lldR|ompR|rpoD|rpoS|spf,False,False
pdhR,lpd,identifiable,arcA|btsR|cra|crp|fis|fnr|fur|glaR|ompR|rpoD|rpoS,False,False
pdhR,lpxC,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,mraY,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,mraZ,identifiable,btsR|cra|crp|fnr|glaR|ompR|rpoD|rpoS,False,False
pdhR,murC,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,murD,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,murE,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,murF,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,murG,identifiable,btsR|cra|crp|fnr|glaR|lexA|ompR|rpoD|rpoS,False,False
pdhR,ndh,identifiable,arcA|btsR|cra|crp|fis|fnr|fur|glaR|ihfA|ihfB|nsrR|ompR|rpoD|rpoS,False,False
pdhR,pdhR,unidentifiable,,True,False
pdhR,ppsA,identifiable,btsR|cra|crp|fnr|glaR|lrp|ompR|rpoD|rpoS,False,False
pdhR,ppsR,identifiable,btsR|cra|crp|fnr|glaR|ompR|rpoD|rpoS,False,False
pdhR,rsmH,identifiable,btsR|cra|crp|fnr|glaR|ompR|rpoD|rpoS,False,False
pdhR,tomB,identifiable,basR|btsR|cpxR|cra|crp|fnr|glaR|nac|ompR|rpoD|rpoS,False,False
pdhR,ybcV,identifiable,btsR|cra|crp|fnr|glaR|nac|ompR|rpoD|rpoS,False,False
pdhR,ybcW,identifiable,btsR|cra|crp|fnr|glaR|ompR|rpoD|rpoS,False,False
c0293,fadR,identifiable,dksA|rpoD,False,False
c0293,hcaR,identifiable,fur|nac,False,False
fadR,accA,identifiable,c0293|dksA|rpoD,False,False
fadR,accB,identifiable,c0293|dksA|rpoD,False,False
fadR,accC,identifiable,c0293|dksA|rpoD,False,False
fadR,accD,identifiable,c0293|dksA|rpoD,False,False
fadR,fabA,identifiable,c0293|dksA|fabR|rpoD,False,False
fadR,fabB,identifiable,c0293|dksA|fabR|rpoD,False,False
fadR,fabD,identifiable,c0293|dksA|rpoD,False,False
fadR,fabG,identifiable,c0293|dksA|rpoD,False,False
fadR,fabH,identifiable,c0293|dksA|rpoD,False,False
fadR,fabI,identifiable,c0293|dksA|rpoD,False,False
fadR,fadA,identifiable,arcA|c0293|dksA|fis|rob|rpoD,False,False
fadR,fadB,identifiable,arcA|c0293|dksA|fis|rob|rpoD,False,False
fadR,fadD,identifiable,arcA|c0293|crp|dksA|rob|rpoD,False,False
fadR,fadE,identifiable,arcA|c0293|cpxR|dksA|lldR|ompR|pdhR|rpoD,False,False
fadR,fadH,identifiable,arcA|c0293|crp|dksA|hipB|pdhR|rpoD,False,False
fadR,fadI,identifiable,arcA|c0293|cpxR|dksA|lrp|rpoD,False,False
fadR,fadJ,identifiable,arcA|c0293|dksA|rpoD,False,False
fadR,fadL,identifiable,arcA|c0293|crp|dksA|lldR|lrp|ompR|pdhR|phoP|rob|rpoD|rpoN|rpoS,False,False
fadR,fadM,identifiable,c0293|dksA|pdhR|rpoD|rpoE,False,False
fadR,fadR,unidentifiable,,True,False
fadR,iclR,identifiable,c0293|dksA|flhC|flhD|rpoD,False,False
fadR,uspA,identifiable,c0293|dksA|ihfA|ihfB|nac|rpoD,False,False
hcaR,hcaB,identifiable,c0293|fur|nac,False,False
hcaR,hcaC,identifiable,c0293|fur|nac,False,False
hcaR,hcaD,identifiable,c0293|fur|nac,False,False
hcaR,hcaE,identifiable,c0293|fur|nac,False,False
hcaR,hcaF,identifiable,c0293|fur|nac,False,False
hcaR,hcaR,unidentifiable,,True,False
cadC,cadA,identifiable,arcA|fnr|fur|gadE|gadX|glaR|hns|leuO|lrp|mlrA|ompR|rcsB|rpoD|soxS,False,False
cadC,cadB,identifiable,arcA|fnr|fur|gadE|gadX|glaR|hns|leuO|lrp|mlrA|ompR|rcsB|rpoD,False,False
cadC,cadC,unidentifiable,,True,False
caiF,caiA,identifiable,arcA|crp|fnr|hns|nac|narL|rpoD|spf,False,False
caiF,caiB,identifiable,arcA|crp|fnr|hns|nac|narL|rpoD,False,False
caiF,caiC,identifiable,arcA|crp|fnr|hns|nac|narL|rpoD,False,False
caiF,caiD,identifiable,arcA|crp|fnr|hns|nac|narL|rpoD,False,False
caiF,caiE,identifiable,arcA|crp|fnr|hns|nac|narL|rpoD,False,False
caiF,caiT,identifiable,arcA|crp|fnr|hns|nac|narL|rpoD,False,False
caiF,fixA,identifiable,crp|fnr|hns|nac|narL|rpoD,False,False
caiF,fixB,identifiable,crp|fnr|hns|nac|narL|rpoD,False,False
caiF,fixC,identifiable,crp|fnr|hns|nac|narL|rpoD,False,False
caiF,fixX,identifiable,crp|fnr|hns|nac|narL|rpoD,False,False
cbl,ssuA,identifiable,cpxR|cysB|fnr|glnG|ihfA|ihfB|lrp|rpoD|yeiE,False,False
cbl,ssuB,identifiable,cpxR|cysB|fnr|glnG|ihfA|ihfB|lrp|rpoD,False,False
cbl,ssuC,identifiable,cpxR|cysB|fnr|glnG|ihfA|ihfB|lrp|rpoD,False,False
cbl,ssuD,identifiable,cpxR|cysB|fnr|glnG|ihfA|ihfB|lrp|rpoD,False,False
cbl,ssuE,identifiable,cpxR|cysB|fnr|glnG|ihfA|ihfB|lrp|nac|rpoD,False,False
cbl,tauA,identifiable,cpxR|cysB|fur|glnG|lrp|nac|rpoD,False,False
cbl,tauB,identifiable,cpxR|cysB|fur|glnG|lrp|rpoD,False,False
cbl,tauC,identifiable,cpxR|cysB|fur|glnG|lrp|rpoD,False,False
cbl,tauD,identifiable,cpxR|cysB|glnG|lrp|rpoD,False,False
cdaR,cdaR,unidentifiable,,True,False
cdaR,garD,identifiable,fnr|nac,False,False
cdaR,garK,identifiable,fnr|fur|hns|nac|rpoD,False,False
cdaR,garL,identifiable,fnr|fur|hns|nac|rpoD,False,False
cdaR,garP,identifiable,fnr|fur|hns|nac|rpoD,False,False
cdaR,garR,identifiable,fnr|fur|hns|nac|rpoD,False,False
cdaR,gudD,identifiable,nac,False,False
cdaR,gudP,identifiable,nac,False,False
cdaR,gudX,identifiable,nac,False,False
cdaR,rnpB,identifiable,fis|fnr|fur|hns|nac|rpoD,False,False
cecR,cecR,unidentifiable,,True,False
cecR,rhlE,identifiable,rpoD,False,False
cecR,ybhF,identifiable,rpoD,False,False
cecR,ybhG,identifiable,rpoD,False,False
cecR,ybhR,identifiable,rpoD,False,False
cecR,ybhS,identifiable,rpoD,False,False
chbR,chbA,identifiable,crp|nagC,False,False
chbR,chbB,identifiable,crp|nagC,False,False
chbR,chbC,identifiable,crp|nagC,False,False
chbR,chbF,identifiable,crp|nagC,False,False
chbR,chbG,identifiable,crp|lrp|nagC,False,False
chbR,chbR,unidentifiable,,True,False
citR,citR,unidentifiable,,True,False
citR,ybdM,identifiable,,False,False
citR,ybdN,identifiable,arcA|cysB|fnr|rpoD,False,False
comR,bhsA,identifiable,crp|rpoD|rpoE,False,False
cpxR,acrD,unidentifiable,,False,False
cpxR,acs,unidentifiable,,False,False
cpxR,ampH,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,appC,unidentifiable,,False,False
cpxR,aroG,unidentifiable,,False,False
cpxR,ascF,unidentifiable,,False,False
cpxR,astC,unidentifiable,,False,False
cpxR,atpB,unidentifiable,,False,False
cpxR,atpI,unidentifiable,,False,False
cpxR,bacA,unidentifiable,,False,False
cpxR,baeR,unidentifiable,,False,False
cpxR,baeS,unidentifiable,,False,False
cpxR,bamE,unidentifiable,,False,False
cpxR,btsT,unidentifiable,,False,False
cpxR,carA,unidentifiable,,False,False
cpxR,carB,unidentifiable,,False,False
cpxR,casA,unidentifiable,,False,False
cpxR,cbl,unidentifiable,,False,False
cpxR,chaA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,chaB,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,cheA,unidentifiable,,False,False
cpxR,cheW,unidentifiable,,False,False
cpxR,cpxA,unidentifiable,,False,False
cpxR,cpxP,unidentifiable,,False,False
cpxR,cpxR,unidentifiable,,True,False
cpxR,csgA,unidentifiable,,False,False
cpxR,csgB,unidentifiable,,False,False
cpxR,csgC,unidentifiable,,False,False
cpxR,csgD,unidentifiable,,True,False
cpxR,csgE,unidentifiable,,False,False
cpxR,csgF,unidentifiable,,False,False
cpxR,csgG,unidentifiable,,False,False
cpxR,cspA,unidentifiable,,True,False
cpxR,degP,unidentifiable,,False,False
cpxR,dgcZ,unidentifiable,,False,False
cpxR,dgt,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,dsbA,unidentifiable,,False,False
cpxR,dsbC,unidentifiable,,False,False
cpxR,dsbG,unidentifiable,,False,False
cpxR,eamA,unidentifiable,,False,False
cpxR,edd,unidentifiable,,False,False
cpxR,epmB,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,ettA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,exbB,unidentifiable,,False,False
cpxR,fabZ,unidentifiable,,False,False
cpxR,fadE,unidentifiable,,False,False
cpxR,fadI,unidentifiable,,False,False
cpxR,fdnG,unidentifiable,,False,False
cpxR,feaR,unidentifiable,,False,False
cpxR,fimB,unidentifiable,,False,False
cpxR,focA,unidentifiable,,False,False
cpxR,frc,unidentifiable,,False,False
cpxR,frmB,identifiable,alpA|basR|btsR|frmR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,ftnB,unidentifiable,,False,False
cpxR,galP,unidentifiable,,False,False
cpxR,glsA,unidentifiable,,False,False
cpxR,gmhA,unidentifiable,,False,False
cpxR,gpmM,unidentifiable,,False,False
cpxR,gstA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,hcp,unidentifiable,,False,False
cpxR,hha,unidentifiable,,False,False
cpxR,inaA,unidentifiable,,False,False
cpxR,kbp,unidentifiable,,False,False
cpxR,ldtC,unidentifiable,,False,False
cpxR,ldtD,unidentifiable,,False,False
cpxR,lpxA,unidentifiable,,False,False
cpxR,lpxD,unidentifiable,,False,False
cpxR,marA,unidentifiable,,False,False
cpxR,marB,unidentifiable,,False,False
cpxR,marR,unidentifiable,,False,False
cpxR,matA,unidentifiable,,True,False
cpxR,mdtA,unidentifiable,,False,False
cpxR,mdtB,unidentifiable,,False,False
cpxR,mdtC,unidentifiable,,False,False
cpxR,mdtD,unidentifiable,,False,False
cpxR,metC,unidentifiable,,False,False
cpxR,motA,unidentifiable,,False,False
cpxR,motB,unidentifiable,,False,False
cpxR,mscM,unidentifiable,,False,False
cpxR,mtn,unidentifiable,,False,False
cpxR,mzrA,unidentifiable,,False,False
cpxR,nuoA,unidentifiable,,False,False
cpxR,ompC,unidentifiable,,False,False
cpxR,ompF,unidentifiable,,False,False
cpxR,pdeB,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,pflB,unidentifiable,,False,False
cpxR,plsB,unidentifiable,,False,False
cpxR,ppiA,unidentifiable,,False,False
cpxR,ppiD,unidentifiable,,False,False
cpxR,psd,unidentifiable,,False,False
cpxR,qmcA,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,rpoE,unidentifiable,,True,False
cpxR,rpoH,unidentifiable,,True,False
cpxR,rseA,unidentifiable,,False,False
cpxR,rseB,unidentifiable,,False,False
cpxR,rseC,unidentifiable,,False,False
cpxR,rseD,unidentifiable,,False,False
cpxR,sbmA,unidentifiable,,False,False
cpxR,sdhC,unidentifiable,,False,False
cpxR,shoB,unidentifiable,,False,False
cpxR,skp,unidentifiable,,False,False
cpxR,slt,unidentifiable,,False,False
cpxR,spy,unidentifiable,,False,False
cpxR,srkA,unidentifiable,,False,False
cpxR,tomB,unidentifiable,,False,False
cpxR,tsr,unidentifiable,,False,False
cpxR,ung,unidentifiable,,False,False
cpxR,xylE,unidentifiable,,False,False
cpxR,yacH,unidentifiable,,False,False
cpxR,yaiW,unidentifiable,,False,False
cpxR,yccA,unidentifiable,,False,False
cpxR,yddG,unidentifiable,,False,False
cpxR,ydeE,unidentifiable,,False,False
cpxR,yebE,unidentifiable,,False,False
cpxR,ygjR,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,yhdJ,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,yibN,unidentifiable,,False,False
cpxR,yidQ,unidentifiable,,False,False
cpxR,yjfN,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,yncE,unidentifiable,,False,False
cpxR,yqaE,identifiable,alpA|basR|btsR|glaR|glrR|nsrR|ptrR|rcdA,False,False
cpxR,yqjA,unidentifiable,,False,False
cspA,gyrA,unidentifiable,,False,False
cspA,hns,unidentifiable,,True,False
feaR,feaB,identifiable,cpxR|crp|nac|nsrR|phoB|qseB|rpoD,False,False
feaR,tynA,identifiable,cpxR|crp|nac|nsrR|phoB|qseB|rpoD,False,False
matA,ecpA,unidentifiable,,False,False
matA,flhC,unidentifiable,,True,False
matA,flhD,unidentifiable,,True,False
matA,fliA,unidentifiable,,True,False
matA,fliC,unidentifiable,,False,False
matA,fliZ,unidentifiable,,True,False
matA,matA,unidentifiable,,True,False
matA,tcyJ,unidentifiable,,False,False
